Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
10-06-2022 9.00,0,103.1,0,82.3,927.4,0,0,2637.7,
10-06-2022 9.30,0,131.7,0,101.1,946.2,0,0,2551.4,
10-06-2022 10.00,,,,,,,,,
10-06-2022 10.30,,,,,,,,,
10-06-2022 11.00,0,130.1,0,85.3,771.7,0,0,2639.2,
10-06-2022 11.30,1.3,130.6,0,85.3,762.7,0,0,2675.1,
10-06-2022 12.00,0,126.5,0,87.4,787.2,0,0,2641.5,
10-06-2022 12.30,0,131.7,0,83.2,709.4,0,0,2682.9,
10-06-2022 13.00,0,137.2,0,85.6,723.4,0,0,2617.1,
10-06-2022 13.30,0,127.8,0,85.4,723.9,0,0,2588.8,
10-06-2022 14.00,0,127.1,0,85.3,725.4,0,0,2620.1,
10-06-2022 14.30,0,124.8,0,85.4,735.9,0,0,2642.8,
10-06-2022 15.00,0,139.9,0,84,708.7,0,0,2630.3,
10-06-2022 15.30,11.8,139.7,0,85.9,797.8,0,0,2587.6,
10-06-2022 16.00,20.5,175.8,0,81.7,874,0,0,2533.5,
10-06-2022 16.30,20.4,177.7,0,80.8,944.5,0,0,2532.8,
10-06-2022 17.00,21,177.7,0,83.2,963.6,0,0,2502.9,
10-06-2022 17.30,35.4,162.4,0,81.9,955.5,0,0,2502,
10-06-2022 18.00,35.7,159.8,0,83.5,905.3,0,0,2515.9,
10-06-2022 18.30,35.9,107.7,0,87,935.5,0,0,2496.2,
10-06-2022 19.00,23.5,99.7,0,84.7,775.8,0,0,2477.1,
10-06-2022 19.30,10.1,101.3,0,72.4,564.9,0,0,2498.6,
10-06-2022 20.00,12,102.9,0,85.9,667.3,0,0,2449.2,
10-06-2022 20.30,0,103.8,0,82.8,617.5,0,0,2435.5,
10-06-2022 21.00,0,104.7,0,83.2,569.4,0,0,2423.3,
10-06-2022 21.30,0,101.5,0,83.8,545.9,0,0,2427.2,
10-06-2022 22.00,0,102.4,0,56,439.5,0,0,2419.6,
10-06-2022 22.30,0,99.9,0,46.1,441,0,0,2430.5,
10-06-2022 23.00,0,102.9,0,46.2,446.6,0,0,2456.8,
10-06-2022 23.30,0,102.9,0,46.1,513.9,0,0,2427.2,
11-06-2022 0.00,,,,,,,,,
11-06-2022 0.30,,,,,,,,,
11-06-2022 1.00,0,104,0,46.2,541.1,0,0,2237.9,
11-06-2022 1.30,0,102.2,0,46.1,537,0,0,2250.7,
11-06-2022 2.00,0,104.3,0,46.2,516.4,0,0,2219.2,
11-06-2022 2.30,0,103.6,0,46.1,506,0,0,2206.6,
11-06-2022 3.00,0,103.3,0,46.2,484,0,0,2215,
11-06-2022 3.30,0,104,0,46.2,483.7,0,0,2165.1,
11-06-2022 4.00,0,103.3,0,46.2,382.5,0,0,2123.1,
11-06-2022 4.30,0,103.6,0,46.2,448,0,0,2032.2,
11-06-2022 5.00,0,104.5,0,91.2,452.9,0,0,2085.9,
11-06-2022 5.30,0,101.8,0,100.9,599.5,0,0,2049.9,
11-06-2022 6.00,0,103.8,0,95.2,548.7,0,0,2043.7,
11-06-2022 6.30,0,103.6,0,98.7,481,0,0,2106.2,
11-06-2022 7.00,,,,,,,,,
11-06-2022 7.30,,,,,,,,,
11-06-2022 8.00,0,104.7,0,103,882.4,0,0,2164.3,
11-06-2022 8.30,0,104.3,0,101.8,678.9,0,0,2269.5,
11-06-2022 9.00,0,105,0,96.5,531,0,0,2441.5,
11-06-2022 9.30,0,105,0,94,400.5,0,0,2535.3,
11-06-2022 10.00,0,104.7,0,46.4,538.3,0,0,2521.3,
11-06-2022 10.30,0,104.5,0,76.1,593.7,0,0,2524.7,
11-06-2022 11.00,0,104.5,0,93.5,507.6,0,0,2563.3,
11-06-2022 11.30,0,103.6,0,57.2,421.8,0,0,2675.2,
11-06-2022 12.00,0,104.5,0,46.1,420.7,0,0,2552.4,
11-06-2022 12.30,0,103.3,0,46.1,415.4,0,0,2469.9,
11-06-2022 13.00,0,103.3,0,46.2,409.6,0,0,2287.8,
11-06-2022 13.30,0,104.3,0,46.2,424.8,0,0,2277.5,
11-06-2022 14.00,0,102.4,0,46.2,429.7,0,0,2330.9,
11-06-2022 14.30,0,103.3,0,46.5,427.6,0,0,2486.9,
11-06-2022 15.00,0,104,0,46.2,454.7,0,0,2455.2,
11-06-2022 15.30,0,104.5,0,79.8,470.7,0,0,2424.1,
11-06-2022 16.00,0,103.8,0,102.1,638.5,0,0,2379.4,
11-06-2022 16.30,0,106.1,0,103.4,947.3,0,0,2313.7,
11-06-2022 17.00,0,104.7,0,102.5,894.4,0,0,2332.8,
11-06-2022 17.30,0,105.7,0,104.5,959.6,0,0,2267.2,
11-06-2022 18.00,0,101.3,0,100.7,908.2,0,0,2184.1,
11-06-2022 18.30,12.3,101.8,0,106,965.6,0,0,1983.5,
11-06-2022 19.00,20.6,101.8,0,103.6,937.3,0,0,1943.1,
11-06-2022 19.30,20.5,105.2,0,102.7,924.7,0,0,1797.9,
11-06-2022 20.00,21,105,0,105.9,935.6,0,0,1709.4,
11-06-2022 20.30,20.6,102.9,0,104.9,798.3,0,0,1626,
11-06-2022 21.00,20.4,104.3,0,100.1,722,0,0,1639.5,
11-06-2022 21.30,20.1,103.8,0,99.2,786,0,0,1545.7,
11-06-2022 22.00,20.5,105.2,0,98.1,592.4,0,0,1531,
11-06-2022 22.30,10.5,103.8,0,103,642,0,0,1524.5,
11-06-2022 23.00,0,103.3,0,100.1,893.5,0,0,1463,
11-06-2022 23.30,0,104,0,83.9,845.3,0,0,1449.1,
12-06-2022 0.00,0,105.2,0,85.4,680.4,0,0,1499.3,
12-06-2022 0.30,0,103.3,0,83.5,636.1,0,0,1425.8,
12-06-2022 1.00,0,104.3,0,85.4,552.9,0,0,1443.3,
12-06-2022 1.30,0,104.3,0,98.9,920.3,0,0,1301.1,
12-06-2022 2.00,0,102.2,0,90.3,971.4,0,0,1232.7,
12-06-2022 2.30,0,102,0,81.7,950.2,0,0,1149.6,
12-06-2022 3.00,0,103.1,0,87.5,873.1,0,0,1237.8,
12-06-2022 3.30,0,104.7,0,81.6,834.9,0,0,1285.3,
12-06-2022 4.00,0,106.1,0,80.3,820,0,0,1253,
12-06-2022 4.30,0,104.7,0,85.9,764.1,0,0,1271.5,
12-06-2022 5.00,0,100.8,0,89.7,847.6,0,0,1249.5,
12-06-2022 5.30,0,100.8,0,96.2,827.3,0,0,1256.1,
12-06-2022 6.00,0,103.3,0,98.2,893.9,0,0,1241.8,
12-06-2022 6.30,0,101.1,0,101.3,1009.3,0,0,1253.2,
12-06-2022 7.00,0,101.8,0,86,923.1,0,0,1354.5,
12-06-2022 7.30,0,98.5,0,90.8,839.2,0,0,1536.9,
12-06-2022 8.00,0,100.8,0,98.4,857.5,0,0,1629.3,
12-06-2022 8.30,0,97.9,0,103.4,778.1,0,0,1806.5,
12-06-2022 9.00,0,97.4,0,103.4,850.7,0,0,1870.8,
12-06-2022 9.30,0,99.5,0,102.7,693.4,0,0,2107.8,
12-06-2022 10.00,,,,,,,,,
12-06-2022 10.30,,,,,,,,,
12-06-2022 11.00,0,99.9,0,97.4,933.4,0,0,2288.2,
12-06-2022 11.30,0,99.9,0,97.1,872.2,0,0,2268.4,
12-06-2022 12.00,0,99.9,0,95.6,868,0,0,2355.4,
12-06-2022 12.30,0,101.3,0,94.5,770.8,0,0,2292.1,
12-06-2022 13.00,0,98.1,0,79.1,539.1,0,0,2346.2,
12-06-2022 13.30,0,99.5,0,83.3,633.9,0,0,2168.3,
12-06-2022 14.00,0,100.8,0,80.2,569.6,0,0,2223.1,
12-06-2022 14.30,0,103.3,0,83.7,538.9,0,0,2135.2,
12-06-2022 15.00,0,143.4,0,100.5,795.2,0,0,2140,
12-06-2022 15.30,0,181.3,0,95.2,865.8,0,0,2103.8,
12-06-2022 16.00,1.9,256.4,26.4,96.4,935.5,0,0,2009.3,
12-06-2022 16.30,20.6,250.2,59.5,96.9,953.2,0,0,2063.5,
12-06-2022 17.00,20.9,251.3,100.3,102.5,1037.6,0,0,1954.7,
12-06-2022 17.30,20.9,252.7,125.5,100.4,1172.9,0,0,1820.7,
12-06-2022 18.00,20.9,253.4,168,101.1,1167.8,0,0,1750.9,
12-06-2022 18.30,20.1,254.8,178.6,100.1,1182.6,0,0,1731,
12-06-2022 19.00,20.9,250.4,177,104.4,1168.9,0,0,1554.7,
12-06-2022 19.30,20.7,253.4,177.9,102.4,1200,0,0,1320.2,
12-06-2022 20.00,21.1,213.6,169.3,104.2,1163.6,0,0,1250.8,
12-06-2022 20.30,20.4,216.3,124.2,102.5,1146.3,0,0,1164.7,
12-06-2022 21.00,20.6,215.6,122.8,101,1138.2,0,0,1039.8,
12-06-2022 21.30,20.8,200.3,97.4,104.1,1169.2,0,0,988.3,
12-06-2022 22.00,20.2,203.5,44.1,98.8,1019.2,0,0,996.5,
12-06-2022 22.30,21,198.9,36,103.6,1200.9,0,0,853.4,
12-06-2022 23.00,20.7,198,39,102.3,1250.7,0,0,849.1,
12-06-2022 23.30,0,198,37.8,102.9,1260.8,0,0,741.6,
13-06-2022 0.00,0,167.2,36,104.4,1279.8,0,0,698.5,
13-06-2022 0.30,0,102.2,36.8,101.5,1280,0,0,633.7,
13-06-2022 1.00,0,101.3,37,104.2,1291.4,0,0,592.4,
13-06-2022 1.30,0,101.8,36.6,100.7,1243.3,0,0,670.6,
13-06-2022 2.00,0,99.5,37.1,100.7,1240.2,0,0,560.4,
13-06-2022 2.30,0,99,37,100.7,1279.8,0,0,492.3,
13-06-2022 3.00,0,98.8,37,97.9,1257.9,0,0,466.8,
13-06-2022 3.30,0,102,37,99.2,1248.5,0,0,437.1,
13-06-2022 4.00,0,101.3,36.9,98.6,1249.4,0,0,399.4,
13-06-2022 4.30,0,99.9,37.2,97,1221.3,0,0,363.6,
13-06-2022 5.00,0,103.1,56.4,100.6,1279.1,0,0,348.8,
13-06-2022 5.30,0,102.9,104.5,101.1,1314.1,0,0,318.8,
13-06-2022 6.00,0,143.2,122.6,101.6,1428.9,0,0,262.5,
13-06-2022 6.30,8.5,195.5,129.1,98.4,1536.4,0,0,260.6,
13-06-2022 7.00,21.1,189.1,122.3,98.8,1640.6,0,0,207.7,
13-06-2022 7.30,21.2,182.9,122.7,100,1584.5,0,0,228.2,
13-06-2022 8.00,21,197.8,122.4,102.8,1599.4,0,0,252.8,
13-06-2022 8.30,21.1,218.4,122.8,104,1611,0,0,255.2,
13-06-2022 9.00,20.8,194.4,123.8,98,1621.6,0,0,308.9,
13-06-2022 9.30,20.9,167.4,110,100.7,1677.2,0,0,410.7,
13-06-2022 10.00,36,136.3,70.8,104.8,1693.2,0,0,328.2,
13-06-2022 10.30,36.9,195.1,114.7,95.5,1588.5,0,0,409.1,
13-06-2022 11.00,40.2,205.1,122.4,99.5,1607.8,0,0,416.7,
13-06-2022 11.30,39.6,188.2,122.5,102.7,1633,0,0,468.5,
13-06-2022 12.00,39.6,182.7,122.5,100.4,1630,0,0,501.1,
13-06-2022 12.30,39.1,146.6,122.4,98.9,1613.4,0,0,491.1,
13-06-2022 13.00,25,99.2,122.1,100.5,1654.6,0,0,463,
13-06-2022 13.30,24.5,139,122.2,100.7,1610.2,0,0,505,
13-06-2022 14.00,24.5,145.2,122.7,98.1,1610,0,0,585.2,
13-06-2022 14.30,20.8,145,122.7,98.8,1621.9,0,0,607.5,
13-06-2022 15.00,20.6,176.8,122.4,100.6,1633.9,0,0,586.9,
13-06-2022 15.30,20.5,195.8,122.7,97.9,1601.2,0,0,610.4,
13-06-2022 16.00,20.8,220.5,122.3,98.6,1605.8,0,0,580.8,
13-06-2022 16.30,20.8,229.8,122.1,98.7,1628.8,0,0,524.9,
13-06-2022 17.00,20.9,234.2,121.9,100,1645.8,0,0,495.8,
13-06-2022 17.30,20.9,249.9,122,100.2,1704,0,0,426.4,
13-06-2022 18.00,20.7,255.7,122.5,98.6,1705.1,0,11,410.6,
13-06-2022 18.30,20.5,253.8,122.5,97.4,1676.4,0,10.8,421.5,
13-06-2022 19.00,11.7,217.2,122.4,99.9,1682.2,0,12.4,377.9,
13-06-2022 19.30,0,216.1,122.3,100,1730.7,0,0,353.1,
13-06-2022 20.00,0,238.5,122.5,99.5,1702.3,0,0,322.5,
13-06-2022 20.30,0,239.7,123.1,98.8,1644.4,0,0,327.7,
13-06-2022 21.00,0,202.4,122.7,100.2,1664,0,0,334.9,
13-06-2022 21.30,0,191.4,122.6,100,1662.5,0,0,343,
13-06-2022 22.00,0,179.1,80.1,98.1,1612.5,0,0,314.7,
13-06-2022 22.30,0,112,36.4,100.2,1643.2,0,0,326.1,
13-06-2022 23.00,0,107.2,34.7,98.3,1599.2,0,0,329.1,
13-06-2022 23.30,0,104.3,35.7,98.6,1525.2,0,0,309.9,
14-06-2022 0.00,0,103.6,35.9,98.5,1461,0,0,321,
14-06-2022 0.30,0,102.2,37.5,100.2,1487.4,0,0,344.6,
14-06-2022 1.00,0,103.6,37.3,100.4,1394.3,0,0,357.1,
14-06-2022 1.30,0,105.4,37.1,98.9,1243.9,0,0,372.7,
14-06-2022 2.00,0,101.1,36.8,90.2,1177,0,0,391.4,
14-06-2022 2.30,0,103.8,37,86.8,1145.9,0,0,410.4,
14-06-2022 3.00,0,105,37.4,88.5,1167.7,0,0,421.2,
14-06-2022 3.30,0,105.7,37.3,99.7,1213.7,0,0,381.2,
14-06-2022 4.00,0,104.3,37.2,100.2,1258.6,0,0,362.6,
14-06-2022 4.30,0,104.5,37.5,100.3,1444.9,0,0,389.2,
14-06-2022 5.00,0,102,37.7,100.2,1677.9,0,0,378.4,
14-06-2022 5.30,0,150.9,74.5,100.2,1692.2,0,0,341.2,
14-06-2022 6.00,0,179.7,122.9,99,1673.9,0,0,339.3,
14-06-2022 6.30,0,195.5,124.3,100.3,1708.3,0,0,319.1,
14-06-2022 7.00,0,196.7,122.6,100.2,1730.2,0,0,311.8,
14-06-2022 7.30,0,206.7,124.9,97.7,1669.2,0,0,345,
14-06-2022 8.00,0,186.8,123.9,98.1,1644.1,0,0,341.1,
14-06-2022 8.30,0,141.5,123.5,100.3,1583.1,0,0,357.4,
14-06-2022 9.00,0,142.7,123.3,100,1570.2,0,0,400.5,
14-06-2022 9.30,0,128.7,122.3,100,1584.3,0,0,397.9,
14-06-2022 10.00,0,109.8,121.3,100,1599.7,0,0,394,
14-06-2022 10.30,0,101.3,125.7,100.2,1643.2,0,0,393.2,
14-06-2022 11.00,0,102.9,121.4,97.5,1645,0,0,386.1,
14-06-2022 11.30,0,105.9,122.5,97.1,1635.2,0,0,371.2,
14-06-2022 12.00,0,101.3,77.3,100.2,1695.8,0,0,359.9,
14-06-2022 12.30,0,113,68.8,97.5,1627.8,0,0,371.2,
14-06-2022 13.00,0,104.7,35.8,98.2,1607.3,0,0,383.3,
14-06-2022 13.30,0,160.8,78.8,97.1,1550.8,0,0,357.9,
14-06-2022 14.00,0,219.3,123.1,100.2,1604.1,0,0,318.4,
14-06-2022 14.30,0,247.7,122.1,99.9,1647.5,0,0,371.4,
14-06-2022 15.00,0,249.5,123.8,97.8,1616.5,0,0,354.2,
14-06-2022 15.30,0,250.9,123.2,96.4,1594.1,0,0,359.2,
14-06-2022 16.00,0,251.1,122.5,98.7,1633.9,0,0,358.8,
14-06-2022 16.30,0,251.6,122.8,100.6,1665,0,0,408.4,
14-06-2022 17.00,0,250.4,123.4,98.3,1679,0,0,442.5,
14-06-2022 17.30,0,252.7,122.9,100,1698.6,0,0,379,
14-06-2022 18.00,26.8,249.9,121.7,100.5,1680,0,0,350,
14-06-2022 18.30,27.2,250.2,123.3,100.5,1752.9,0,0,263.3,
14-06-2022 19.00,23.1,253.8,122.4,98.7,1665.2,0,0,212.7,
14-06-2022 19.30,11.9,234.9,122,100.4,1701.6,0,0,178.3,
14-06-2022 20.00,0,222.3,122.8,100.1,1703.1,0,0,189.7,
14-06-2022 20.30,0,174.9,122.5,100.1,1661.1,0,0,217.5,
14-06-2022 21.00,0,180,123.2,100.3,1655,0,0,235.3,
14-06-2022 21.30,0,186.2,122.4,98.8,1636.1,0,0,219.2,
14-06-2022 22.00,0,170.8,95.4,97.5,1556.2,0,0,260.8,
14-06-2022 22.30,0,102,50.6,99,1594,0,0,294.1,
14-06-2022 23.00,0,102,37,100.2,1539.7,0,0,268.5,
14-06-2022 23.30,0,107.5,37,98,1499.3,0,0,255.5,
15-06-2022 0.00,0,104.7,37.1,100.3,1376.8,0,0,268.9,
15-06-2022 0.30,0,101.3,37.5,100.4,1351.8,0,0,268,
15-06-2022 1.00,0,112.7,37.9,100.5,1348,0,0,261.9,
15-06-2022 1.30,0,105.7,36.8,100,1356.4,0,0,272.4,
15-06-2022 2.00,0,105.9,36.8,100.6,1288.5,0,0,255.2,
15-06-2022 2.30,0,107.2,36.6,100,1225.2,0,0,274.8,
15-06-2022 3.00,0,108.8,37,100.5,1238.6,0,0,249.7,
15-06-2022 3.30,0,106.8,37.3,100.5,1268,0,0,253.1,
15-06-2022 4.00,0,108.2,37.2,100.3,1249.6,0,0,268.2,
15-06-2022 4.30,0,107.7,37.5,100.2,1361.2,0,0,290.2,
15-06-2022 5.00,0,108.6,37.3,97.8,1588,0,0,251.9,
15-06-2022 5.30,0,157.1,36.5,94.3,1635.6,0,0,235.1,
15-06-2022 6.00,0,155.3,46.6,93.5,1661.2,0,0,218.5,
15-06-2022 6.30,0,154.6,80.1,91.1,1627.3,0,0,228,
15-06-2022 7.00,0,154.8,99.7,95.3,1684.7,0,0,211.8,
15-06-2022 7.30,0,174.9,122.2,90,1608.4,0,0,249.4,
15-06-2022 8.00,0,174.7,123.5,97.9,1647.5,0,0,303.4,
15-06-2022 8.30,0,174.7,122.3,96,1626.5,0,0,355.4,
15-06-2022 9.00,0,151.2,124.1,95.8,1588.6,0,0,424.3,
15-06-2022 9.30,0,142.2,121.7,95.6,1500,0,0,485.4,
15-06-2022 10.00,0,106.8,122.4,98.3,1542.1,0,0,538.3,
15-06-2022 10.30,0,102,122.6,97.7,1533,0,0,532.8,
15-06-2022 11.00,0,99.7,120.4,98.4,1540.1,0,0,580.7,
15-06-2022 11.30,0,102.2,121.8,97.4,1529.4,0,0,615.5,
15-06-2022 12.00,0,102,122.6,96.5,1522,0,0,593.6,
15-06-2022 12.30,0,103.1,122.5,97.2,1518.2,0,0,595.1,
15-06-2022 13.00,0,103.1,70.5,100,1531.8,0,0,599.4,
15-06-2022 13.30,0,104.7,38.2,99.9,1545.8,0,0,566.7,
15-06-2022 14.00,0,104.3,36.6,98.6,1549.3,0,0,574.4,
15-06-2022 14.30,0,104.5,37.9,99.9,1589.1,0,0,558,
15-06-2022 15.00,0,137.2,35.5,98.6,1606,0,0,543,
15-06-2022 15.30,0,196.2,37.4,98.1,1599.8,0,0,560.6,
15-06-2022 16.00,11.3,206.3,36.6,100.1,1662.3,0,0,560.5,
15-06-2022 16.30,14.9,203.5,37.3,98,1598.1,0,0,642.7,
15-06-2022 17.00,0,197.3,36.9,100.3,1623.2,0,0,596.3,
15-06-2022 17.30,0,202.8,36.6,100,1636.8,0,0,512.5,
15-06-2022 18.00,0,204.4,36.8,100.3,1623.8,0,0,514.3,
15-06-2022 18.30,0,203.3,37.3,100,1642,0,0,508.9,
15-06-2022 19.00,0,194.4,36,100.2,1619.1,0,0,486.7,
15-06-2022 19.30,0,141.3,37.8,100.2,1612.8,0,0,503.3,
15-06-2022 20.00,0,137.4,37,100.2,1599.2,0,0,432,
15-06-2022 20.30,0,137.7,37.3,100.2,1603.1,0,0,412.7,
15-06-2022 21.00,0,110.9,36.9,100.2,1572.2,0,0,457.8,
15-06-2022 21.30,0,113.6,37.7,100,1591.6,0,0,471.6,
15-06-2022 22.00,0,107.2,36.6,98.6,1497.8,0,0,469.1,
15-06-2022 22.30,0,110,36.9,100,1543.4,0,0,481.2,
15-06-2022 23.00,0,111.8,36.9,100,1542.9,0,0,448.4,
15-06-2022 23.30,0,109.5,37.4,97.7,1458.1,0,0,490.9,
16-06-2022 0.00,0,110.5,36.5,100,1364.6,0,0,527.3,
16-06-2022 0.30,0,110.2,37.2,100.2,1385.5,0,0,506.8,
16-06-2022 1.00,0,112.7,36.6,100.1,1391.3,0,0,408.6,
16-06-2022 1.30,0,110.7,37,100.2,1394.2,0,0,366.1,
16-06-2022 2.00,0,102.9,37,100,1427.2,0,0,341.2,
16-06-2022 2.30,0,99.5,36.8,100.1,1430.9,0,0,347.8,
16-06-2022 3.00,0,109.8,37,97.2,1330.7,0,0,414,
16-06-2022 3.30,0,108.8,36.8,95.6,1304.9,0,0,496.9,
16-06-2022 4.00,0,106.8,37.1,98.6,1280,0,0,444.7,
16-06-2022 4.30,0,105.7,37.2,100.3,1403.5,0,0,470.4,
16-06-2022 5.00,0,113.9,36.5,100.1,1513.5,0,0,565.5,
16-06-2022 5.30,0,158.2,73.1,100,1496.3,0,0,580,
16-06-2022 6.00,0,180.4,73.6,100.1,1480.7,0,0,581.8,
16-06-2022 6.30,0,223.7,73.5,100.1,1603.2,0,0,529.5,
16-06-2022 7.00,,,,,,,,,
16-06-2022 7.30,,,,,,,,,
16-06-2022 8.00,0,254.5,122.4,98.1,1600.9,0,0,379.3,
16-06-2022 8.30,0,254.3,121.7,96.3,1578.8,0,0,370.2,
16-06-2022 9.00,0,253.6,123.2,98.8,1614.4,0,0,355.7,
16-06-2022 9.30,0,254.1,122.4,94.9,1551.7,0,0,407.5,
16-06-2022 10.00,0,252,121.8,99.6,1549.3,0,0,450.5,
16-06-2022 10.30,0,250.6,122.4,98.7,1539.5,0,0,522.3,
16-06-2022 11.00,0,210.4,88.7,100.1,1585.3,0,0,517.1,
16-06-2022 11.30,0,241.9,36,100,1647,0,0,454.3,
16-06-2022 12.00,0,242.2,35.9,99.9,1659.4,0,0,464.6,
16-06-2022 12.30,0,243.8,36.8,100.3,1618,0,0,541.9,
16-06-2022 13.00,,,,,,,,,
16-06-2022 13.30,,,,,,,,,
16-06-2022 14.00,0,178.6,36.8,96.5,1495.4,0,0,1007.5,
16-06-2022 14.30,0,170.4,36.8,99.6,1540.3,0,0,1102.3,
16-06-2022 15.00,0,174.5,36.5,100.2,1610.8,0,0,1048.7,
16-06-2022 15.30,0,175.6,36.8,100.2,1641.8,0,0,1176.1,
16-06-2022 16.00,14.9,142,36.8,98.4,1574.8,0,0,1251.7,
16-06-2022 16.30,14.8,142.5,36.8,100.2,1585.1,0,0,1211.2,
16-06-2022 17.00,14.6,143.8,36.5,96.4,1487.7,0,0,1244,
16-06-2022 17.30,0,126.7,37,97,1492.2,0,0,1256.6,
16-06-2022 18.00,0,101.5,36.8,97.2,1522,0,0,1300.8,
16-06-2022 18.30,0,100.8,36.3,97.1,1460.1,0,0,1415.7,
16-06-2022 19.00,0,99.9,36.4,99.2,1389.9,0,0,1529,
16-06-2022 19.30,0,99.7,37,100.2,1334.1,0,0,1572.4,
16-06-2022 20.00,0,99.2,37.4,100.6,1234.1,0,0,1648.6,
16-06-2022 20.30,0,99.2,0,98.3,1139.3,0,0,1713.8,
16-06-2022 21.00,0,98.3,0,100.2,1009,0,0,1713.8,
16-06-2022 21.30,0,99.7,0,100,1037.1,0,0,1691.2,
16-06-2022 22.00,0,95.3,0,97.7,868,0,0,1698,
16-06-2022 22.30,0,100.2,0,98.4,621.3,0,0,1687.8,
16-06-2022 23.00,0,101.1,0,100.2,664.5,0,0,1660.3,
16-06-2022 23.30,0,98.8,0,100.2,640.7,0,0,1648.3,
17-06-2022 0.00,0,98.5,0,100.3,562.9,0,0,1619.8,
17-06-2022 0.30,0,101.5,0,100.2,510.4,0,0,1520.3,
17-06-2022 1.00,0,99.2,0,99.6,486.9,0,0,1415.2,
17-06-2022 1.30,0,102.2,0,96.7,415.1,0,0,1436.3,
17-06-2022 2.00,0,103.1,0,75.6,394.2,0,0,1457.1,
17-06-2022 2.30,0,102,0,46,387.2,0,0,1451.1,
17-06-2022 3.00,0,102.4,0,46.2,390.1,0,0,1395.8,
17-06-2022 3.30,0,101.8,0,46.2,405,0,0,1358.7,
17-06-2022 4.00,0,101.3,0,46.2,408.8,0,0,1253,
17-06-2022 4.30,0,100.6,0,46.4,444.7,0,0,1202.4,
17-06-2022 5.00,0,104.5,0,46.2,573.6,0,0,1125.4,
17-06-2022 5.30,0,102.7,0,80,938.4,0,0,1178,
17-06-2022 6.00,0,100.6,0,100.5,1289.6,0,0,1165,
17-06-2022 6.30,0,101.5,0,100.3,1596,0,0,1184,
17-06-2022 7.00,0,101.1,0,98.3,1645.8,0,0,1122.6,
17-06-2022 7.30,0,103.3,0,100.2,1666.1,0,0,1049.7,
17-06-2022 8.00,0,105,0,100.1,1662.7,0,0,1047.2,
17-06-2022 8.30,0,106.8,0,98.1,1635.1,0,0,1081.9,
17-06-2022 9.00,0,103.6,0,97.7,1484.7,0,0,1173.3,
17-06-2022 9.30,0,104,0,100.2,1375.3,0,0,1075.2,
17-06-2022 10.00,0,102.2,0,100.1,1462.9,0,0,1076.3,
17-06-2022 10.30,0,100.8,0,100.2,1468.9,0,0,872.1,
17-06-2022 11.00,0,106.1,0,97.4,1414.7,0,0,868.3,
17-06-2022 11.30,0,101.3,0,100.4,1500.7,0,0,761.2,
17-06-2022 12.00,0,103.3,0,98.3,1532,0,0,698.9,
17-06-2022 12.30,0,104.7,0,98.1,1635.8,0,0,668.9,
17-06-2022 13.00,0,104,0,97.9,1607.9,0,0,666.6,
17-06-2022 13.30,0,102.9,0,98.6,1616.7,0,0,650.1,
17-06-2022 14.00,0,102,0,95.6,1552.7,0,0,649.2,
17-06-2022 14.30,0,100.6,0,98.5,1526.9,0,0,712.6,
17-06-2022 15.00,0,103.1,0,98,1491.1,0,0,684.3,
17-06-2022 15.30,0,101.3,0,99.6,1503.1,0,0,736.2,
17-06-2022 16.00,11.6,153,0,98.1,1543.9,0,0,665.4,
17-06-2022 16.30,35.6,187.1,0,96.5,1516.7,0,0,717.2,
17-06-2022 17.00,35.4,142.2,0,98.6,1542.2,0,0,820,
17-06-2022 17.30,35.1,132.9,0,96.4,1479.8,0,0,889.8,
17-06-2022 18.00,35.1,105.2,0,101.4,1526,0,0,884.2,
17-06-2022 18.30,20.6,103.8,0,97.5,1543,0,0,830.7,
17-06-2022 19.00,20.8,103.3,0,98.8,1557,0,0,780,
17-06-2022 19.30,20.4,110.5,0,98.6,1526,0,0,755.4,
17-06-2022 20.00,20.8,103.1,0,101.3,1542.3,0,0,736.8,
17-06-2022 20.30,20.4,102.9,0,98.2,1494.8,0,0,787.2,
17-06-2022 21.00,20.9,104.7,0,98.8,1473.5,0,0,770.1,
17-06-2022 21.30,11.8,102,0,98.8,1445.2,0,0,784.3,
17-06-2022 22.00,0,105.2,0,96.5,1354.5,0,0,810.6,
17-06-2022 22.30,0,99.5,0,101.1,1441.3,0,0,795.3,
17-06-2022 23.00,0,102.9,0,97.2,1445.6,0,0,886.9,
17-06-2022 23.30,0,100.4,0,100.6,1423.2,0,0,954.3,
18-06-2022 0.00,0,98.5,0,100.8,1436.8,0,0,981.1,
18-06-2022 0.30,0,101.5,0,100.9,1468.2,0,0,984.1,
18-06-2022 1.00,0,94.9,0,101.3,1436,0,0,905.3,
18-06-2022 1.30,0,94.4,0,99.7,1418,0,0,903.5,
18-06-2022 2.00,0,106.6,0,98.6,1387.7,0,0,879.8,
18-06-2022 2.30,0,105.4,0,98.8,1330.9,0,0,914.8,
18-06-2022 3.00,0,106.6,0,96.5,1302.2,0,0,957.7,
18-06-2022 3.30,0,102.4,0,95.5,1280,0,0,967.4,
18-06-2022 4.00,0,102.4,0,83.7,1105,0,0,1039.5,
18-06-2022 4.30,0,101.3,0,85.4,983.8,0,0,1096.8,
