Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
09-08-2020 22.00,88.2,196.4,407.8,0,1317.4,0,0,96.5,2828.1
09-08-2020 22.30,75.8,194.2,398.6,0,1300.3,0,0,91.4,2701.7
09-08-2020 23.00,66.5,141.3,396.9,0,1284.8,0,0,92.3,2588.2
09-08-2020 23.30,54,102.2,391.1,0,1275.3,0,0,95.7,2504.9
10-08-2020 0.00,45.8,78.2,379.8,0,1219.6,0,0,102.4,2424.6
10-08-2020 0.30,32.8,75.9,377.6,0,1214.8,0,0,96,2372.6
10-08-2020 1.00,33,77.8,381.9,0,1224.4,0,0,79.3,2330.4
10-08-2020 1.30,33.4,81,365,0,1233.7,0,0,63,2304.9
10-08-2020 2.00,32.9,76.6,361.2,0,1222.3,0,0,60.7,2267
10-08-2020 2.30,32.9,77,360.4,0,1222.8,0,0,61,2261.5
10-08-2020 3.00,32.8,77.8,361.1,0,1227,0,0,52.1,2258.6
10-08-2020 3.30,32.6,92.6,349.8,0,1194.1,0,0,39.2,2274.1
10-08-2020 4.00,33.1,101.1,363.1,0,1283.4,0,0,30.3,2316.6
10-08-2020 4.30,33,111.8,364.1,0,1394.9,0,0,28.3,2368.4
10-08-2020 5.00,32.4,106.1,363.6,0,1419.7,0,0,32.3,2407.5
10-08-2020 5.30,32.8,109.3,379.4,0,1477.8,0,0,43.9,2526.8
10-08-2020 6.00,33.1,112.5,389.2,0,1504,0,0,60.1,2702.2
10-08-2020 6.30,33,110.9,399.6,0,1539.7,0,0,66.8,2923.2
10-08-2020 7.00,32.8,121,466.5,0,1542.2,11.5,0,70.6,3130.9
10-08-2020 7.30,32.5,138.3,459.3,0,1603.8,10.2,0,63.4,3339
10-08-2020 8.00,41.3,143.8,470,0,1640.5,12.4,0,46.7,3494.8
10-08-2020 8.30,45,150.7,456.4,0,1652.1,10.2,0,31.3,3583
10-08-2020 9.00,54.7,164.4,460.2,0,1664.2,10.4,0,14.8,3610.8
10-08-2020 9.30,54.5,177.9,461.4,0,1644.5,10.2,0,8.5,3636.1
10-08-2020 10.00,66.2,181.1,465.1,0,1652.1,9.9,0,6.9,3667.2
10-08-2020 10.30,73.3,162.8,467.4,0,1669.7,9.9,0,8.6,3673.1
10-08-2020 11.00,74.2,121.4,472.6,0,1690.6,12.8,0,12.5,3688.9
10-08-2020 11.30,73.6,102.7,470.9,0,1708,17.6,0,34.5,3742.4
10-08-2020 12.00,74.7,81.4,466,0,1711.1,59.5,0,60.5,3768.5
10-08-2020 12.30,85.4,101.1,454.5,0,1649.5,14.7,0,95.3,3707
10-08-2020 13.00,86.8,123.5,471.3,0,1706.4,19.6,0,112,3686
10-08-2020 13.30,97.5,122.1,465.2,0,1683.5,15.5,0,127.3,3680.8
10-08-2020 14.00,97.4,121,462.3,0,1686.2,14.9,0,137.6,3654.3
10-08-2020 14.30,98.5,124.4,467.4,0,1702.2,98.3,0,121.1,3657
10-08-2020 15.00,97.4,120,462.2,0,1676.7,20.1,0,97.4,3676.3
10-08-2020 15.30,98.3,150.2,470.6,0,1702.3,24.8,0,77.2,3726.3
10-08-2020 16.00,97.9,181.6,450.5,0,1695.5,103.9,0,73.3,3809.3
10-08-2020 16.30,96.4,208.8,407.1,0,1657.7,54.9,0,64.2,3872.7
10-08-2020 17.00,99,218.6,430.3,0,1702.4,107.2,0,63.2,3860.3
10-08-2020 17.30,111.8,212.9,413.7,0,1684.5,139.1,0,71.5,3762.3
10-08-2020 18.00,112.3,212.9,416.4,0,1693.8,64.5,0,68.8,3652.6
10-08-2020 18.30,97.5,211.1,412,0,1683,60.4,0,79.3,3571.1
10-08-2020 19.00,97.9,197.3,392.3,0,1656.3,24.9,0,85.5,3485.3
10-08-2020 19.30,96.9,138.8,379.4,0,1626.9,20.2,0,104.1,3425.7
10-08-2020 20.00,98.8,94.9,397.6,0,1680.2,66.6,0,125.7,3424.1
10-08-2020 20.30,98.3,76.1,394,0,1672,105.7,0,113.6,3443.7
10-08-2020 21.00,84.8,97.6,378.8,0,1569.8,98.1,0,110.5,3361.1
10-08-2020 21.30,73.5,117.3,429.7,0,1412.7,138,0,89.1,3196.5
10-08-2020 22.00,66.1,138.6,449.4,0,1283.2,19.8,0,63.2,3029.4
10-08-2020 22.30,49.3,136.1,447,0,1223.8,10.2,0,43.9,2862
10-08-2020 23.00,45.7,108.8,428.4,0,1227.1,0,0,34,2734.6
10-08-2020 23.30,33.1,108.8,409.3,0,1231.2,0,0,31.2,2639.6
11-08-2020 0.00,33.2,109.5,410.2,0,1229.7,0,0,47.2,2559
11-08-2020 0.30,33.3,93.5,413.7,0,1245.1,0,0,49.9,2487.5
11-08-2020 1.00,33.5,80.5,349.9,0,1255.4,0,0,62.7,2430.5
11-08-2020 1.30,33.2,78.2,339.2,0,1234.8,0,0,59.1,2397.9
11-08-2020 2.00,33.3,78,343.1,0,1203.5,0,0,55.4,2367.4
11-08-2020 2.30,33.1,78,347.1,0,1144,0,0,56.6,2355.8
11-08-2020 3.00,33.5,79.8,368.1,0,1171.7,0,0,77.5,2351.9
11-08-2020 3.30,33.7,82.8,374.8,0,1179.3,0,0,81.9,2367.8
11-08-2020 4.00,33.6,81.9,368.3,0,1176.7,0,0,80.2,2382.6
11-08-2020 4.30,33.3,77.8,360.7,0,1210.9,0,0,86.6,2425.8
11-08-2020 5.00,33.6,79.8,364.6,0,1219.3,0,0,81.8,2489.4
11-08-2020 5.30,34,107,350.9,0,1355.5,0,0,73,2624.2
11-08-2020 6.00,33.4,131.9,388.3,0,1293.4,0,0,57.4,2790.1
11-08-2020 6.30,33.3,176.5,469.2,0,1288.9,10.5,0,40.7,3017.2
11-08-2020 7.00,,,,,,,,,3213.5
11-08-2020 7.30,,,,,,,,,3444.1
11-08-2020 8.00,44.6,188.9,472.3,0,1307,78.7,0,0,3578.1
11-08-2020 8.30,57.2,219.3,514.2,0,1306.7,64.1,0,0,3653.6
11-08-2020 9.00,58.3,220,562.2,0,1314,22.2,21.5,0,3680.7
11-08-2020 9.30,79.8,211.1,550,0,1284.1,15.1,19.2,0,3709.4
11-08-2020 10.00,81.6,179.1,561.4,0,1312.1,22.6,21.5,0,3723.2
11-08-2020 10.30,81,185,561.5,0,1306.4,102.7,21.4,0,3748.4
11-08-2020 11.00,79.3,207.4,544.9,0,1262.8,14.9,18.6,0,3758.6
11-08-2020 11.30,78.9,191.4,545.1,0,1260.8,9.8,18.4,0,3807.8
11-08-2020 12.00,97.9,174,556.7,0,1292.8,13.1,20.3,0,3825.5
11-08-2020 12.30,99.1,180.4,555.2,0,1291.4,24.8,20.5,0,3699
11-08-2020 13.00,,,,,,,,,3721.1
11-08-2020 13.30,,,,,,,,,3720.5
11-08-2020 14.00,99.4,197.8,551.5,0,1292.7,23.6,21.3,13.8,3694.5
11-08-2020 14.30,97.9,193.5,552.1,0,1283.7,94.3,19.6,18.7,3688.2
11-08-2020 15.00,97.4,193.7,589.6,0,1277.3,15.2,19.7,21.7,3707.3
11-08-2020 15.30,97.4,216.8,596.7,0,1299.7,17.6,67.4,39.3,3750.9
11-08-2020 16.00,97.2,213.1,601.1,0,1329.5,102.7,78.8,51,3820.2
11-08-2020 16.30,97,213.1,601.3,0,1330.8,140.2,78.7,54.6,3892.8
11-08-2020 17.00,111.6,211.3,600.5,0,1356.1,99.6,95.5,49.5,3873.1
11-08-2020 17.30,112.3,213.8,601.1,0,1369.3,24.2,107.7,42.4,3789
11-08-2020 18.00,111.6,212.4,601.2,0,1364.6,22.4,78.8,41.7,3692.9
11-08-2020 18.30,96.7,210.4,602.3,0,1358.7,60.2,76.8,61.1,3600.9
11-08-2020 19.00,96.9,210.6,571.5,0,1361.5,59.9,50.7,61.5,3528
11-08-2020 19.30,97,212.2,557.3,0,1319.7,19.9,50.5,86,3467.9
11-08-2020 20.00,98.5,213.4,540,0,1310,62.8,53.1,110.9,3464.8
11-08-2020 20.30,90.3,198,556.1,0,1302.7,179.8,50.8,125.7,3533.6
11-08-2020 21.00,88.3,189.6,520.5,0,1262.9,172.4,35.6,133.5,3463.6
11-08-2020 21.30,77.8,150,484.1,0,1269.4,136.7,0,122.9,3295.6
11-08-2020 22.00,71,107.5,451.6,0,1247.1,52.4,0,126.1,3098.8
11-08-2020 22.30,55.9,101.8,461.4,0,1248.5,11.6,0,119,2943.5
11-08-2020 23.00,45.4,80.3,471.9,0,1303.5,0,0,101.2,2792
11-08-2020 23.30,42.5,102,419.7,0,1241.3,0,0,103.1,2695.8
12-08-2020 0.00,31.4,102,425.1,0,1181.8,0,0,121.3,2612.9
12-08-2020 0.30,31.4,101.8,426.3,0,1183,0,0,124.8,2547.4
12-08-2020 1.00,31.8,102,402.6,0,1213.1,0,0,122.5,2493.4
12-08-2020 1.30,31.6,77.8,367.3,0,1204.8,0,0,119,2456.8
12-08-2020 2.00,32,78,424.5,0,1130.1,0,0,135.7,2426.1
12-08-2020 2.30,31.9,78,401.2,0,1176.5,0,0,130.6,2422.7
12-08-2020 3.00,31.9,77.3,408.9,0,1153.7,0,0,137.2,2414.6
12-08-2020 3.30,32,80,412.4,0,1160.2,0,0,128.3,2421.3
12-08-2020 4.00,32.1,78,412.2,0,1151.5,0,0,136.5,2438.4
12-08-2020 4.30,31.3,77.5,323.7,0,1235.7,0,0,134.2,2480.9
12-08-2020 5.00,32.4,94.4,367.3,0,1291.1,0,0,145.2,2533.2
12-08-2020 5.30,32.3,99.7,387.5,0,1311.6,0,0,143,2647.7
12-08-2020 6.00,31.9,150.7,379.8,0,1278.2,0,0,142.3,2837
12-08-2020 6.30,32,134.5,398.3,0,1280,17.1,0,128.1,3057.6
12-08-2020 7.00,44.4,152.3,465.5,0,1279.1,20.6,0,119.8,3285.5
12-08-2020 7.30,55.5,184.6,504.5,0,1299.9,28.8,0,84.2,3515.3
12-08-2020 8.00,69.2,204.2,558.4,0,1304.9,69.5,21.8,63.9,3647.8
12-08-2020 8.30,70.4,197.1,598.4,0,1258.8,60.6,57.1,73.6,3720.9
12-08-2020 9.00,79,198.5,601.1,0,1272.8,62,20.2,76.6,3751.8
12-08-2020 9.30,78.9,195.3,597.4,0,1259,59.4,19.5,87,3763.8
12-08-2020 10.00,79,197.1,597.9,0,1265.5,20.3,19.7,89.5,3763.5
12-08-2020 10.30,78.5,174,565.2,0,1252.5,19.8,19.6,88.2,3765.6
12-08-2020 11.00,80.5,183.4,568.6,0,1285.8,28.6,21.6,119,3779.4
12-08-2020 11.30,79,212.2,589.4,0,1248.7,19.9,19.5,130.1,3820.7
12-08-2020 12.00,87.6,223.4,558.1,0,1282.5,27.3,26.4,152.8,3854.4
12-08-2020 12.30,92.1,213.1,552.3,0,1252.2,19.7,30.2,148.9,3761.4
12-08-2020 13.00,101.5,197.8,509.5,0,1263.9,21.9,19.7,170.7,3733.2
12-08-2020 13.30,100.9,209.9,509.4,0,1241.5,19.8,23.9,188.8,3711.3
12-08-2020 14.00,101.4,212.7,509.7,0,1253.3,20.2,24.6,232.6,3689.9
12-08-2020 14.30,103,211.5,508.4,0,1277.1,27.6,26.4,226.4,3658.7
12-08-2020 15.00,101.6,213.1,531,0,1261.3,22.8,25.4,253.4,3682.7
12-08-2020 15.30,101.5,223.9,552.7,0,1284.4,28.8,26.3,246.9,3732.2
12-08-2020 16.00,99.2,210.8,573.5,0,1264.2,60,35.7,274.3,3787.6
12-08-2020 16.30,112.6,239.4,594,0,1247.4,96.7,54.8,304.2,3855.4
12-08-2020 17.00,113,239.2,601.4,0,1259.6,20.1,54.6,365.6,3844.9
12-08-2020 17.30,113.5,242.6,572.6,0,1264.8,59.7,29.4,398.2,3753
12-08-2020 18.00,113.1,240.8,573.4,0,1261.2,99,29.2,420.4,3668.6
12-08-2020 18.30,112.3,237.4,535.5,0,1250.9,96.7,38.7,483,3590.3
12-08-2020 19.00,112,237.4,504,0,1250.8,19.8,38.9,557.3,3505.8
12-08-2020 19.30,99.7,215.6,449.1,0,1281.2,29.6,40.7,581.9,3465.3
12-08-2020 20.00,99,212.4,439.4,0,1265.5,19.8,39.5,633.9,3437.9
12-08-2020 20.30,98.5,209,437,0,1252.7,19.6,38.7,744.9,3499.6
12-08-2020 21.00,90.5,153.4,330.3,0,1274.3,20.5,40.1,760.2,3411.8
12-08-2020 21.30,73.7,176.3,227.1,0,1254.7,21.1,38.9,861.5,3262
12-08-2020 22.00,68,175.6,198.6,0,1248.6,19.3,38.8,828,3072.7
12-08-2020 22.30,54.9,171.3,199.4,0,1161.3,113.7,17.7,805,2877.9
12-08-2020 23.00,43.1,124.2,199.5,0,1056.5,0,0,839.6,2738.7
12-08-2020 23.30,32.8,102.2,200.8,0,1087.4,0,0,875.9,2640.1
13-08-2020 0.00,32.9,108.4,206.8,0,1019.7,0,0,832.9,2538.6
13-08-2020 0.30,32.3,102.2,199.5,0,1008,0,0,815.1,2494.5
13-08-2020 1.00,32.7,106.1,199.6,0,984.6,0,0,779.3,2428.8
13-08-2020 1.30,33,105.7,205.8,0,999.7,0,0,801.3,2392.3
13-08-2020 2.00,32.9,106.3,203.9,0,969.8,0,0,788.3,2371.9
13-08-2020 2.30,32.7,104,200,0,958.1,0,0,732.6,2339.7
13-08-2020 3.00,33.3,110.7,212.5,0,986,0,0,774.9,2336.4
13-08-2020 3.30,32.9,102.2,314.9,0,1063.2,0,0,746.8,2394.9
13-08-2020 4.00,33.5,107.5,326.2,0,1084,0,0,765.3,2406.5
13-08-2020 4.30,32.8,117.1,311.9,0,1131.5,0,0,771.4,2479.4
13-08-2020 5.00,32.6,130.6,308.7,0,1122.5,0,0,791.9,2538.2
13-08-2020 5.30,32.8,134,314.7,0,1139.8,0,0,776.4,2638.5
13-08-2020 6.00,32.8,132.4,313.5,0,1137.7,14.9,0,791.6,2823.2
13-08-2020 6.30,33,164.6,317.9,0,1199.5,15.1,0,743.5,3036.8
13-08-2020 7.00,32.5,199.2,307.9,0,1176.1,14.3,0,690.8,3217
13-08-2020 7.30,53,222,355.3,0,1235.3,14.8,0,615.6,3423.5
13-08-2020 8.00,61,199.8,424.9,0,1267.9,19,0,566.5,3571.4
13-08-2020 8.30,77.6,247,364.8,0,1258.3,14.7,0,514.2,3669.6
13-08-2020 9.00,79,251.1,330,0,1288.8,17.5,20.5,462.5,3717.8
13-08-2020 9.30,84,285.1,446.8,0,1290.2,26.4,21.3,384.3,3732.5
13-08-2020 10.00,95.5,289.5,482.8,0,1284.3,184.5,20.8,334.6,3755.8
13-08-2020 10.30,94.8,325.6,527.6,0,1275.7,103,56.4,264.5,3774.9
13-08-2020 11.00,90.1,380.3,560.2,0,1248.3,99.8,56.1,201.4,3810.6
13-08-2020 11.30,91.4,407.7,586.7,0,1258.1,143.6,55.7,173.8,3825.6
13-08-2020 12.00,91.4,440.2,587.6,0,1271.6,145.5,56.5,141,3858.2
13-08-2020 12.30,89.3,437,570.8,0,1230.6,104,56.2,100.3,3787.8
13-08-2020 13.00,77.4,431.3,554.5,0,1210.5,19.8,56,120.3,3763.1
13-08-2020 13.30,78.2,404.8,538.9,0,1224.4,58.6,18.5,111.3,3765.1
13-08-2020 14.00,90.2,407.3,545.3,0,1241.4,19.9,19.1,123.4,3743.1
13-08-2020 14.30,99.9,430.9,558.5,0,1253,63.9,20.4,137.1,3742.6
13-08-2020 15.00,78.1,428.8,536.3,0,1215.8,58.1,18.4,145.6,3771.6
13-08-2020 15.30,78.8,400,547.5,0,1246.9,25.5,20.2,147.4,3805.1
13-08-2020 16.00,79,404.3,553.2,0,1247.8,62.9,20.6,171.6,3870.2
13-08-2020 16.30,78.9,402,548.5,0,1246.9,59,20,184.5,3950.1
13-08-2020 17.00,87.6,406.4,560.8,0,1282.8,108,31.5,190,3919.9
13-08-2020 17.30,94.2,413.9,582.3,0,1279.2,107.5,56.4,192.8,3849
13-08-2020 18.00,73.2,370.9,588.6,0,1275.7,28.8,118.1,200.2,3738.6
13-08-2020 18.30,61.1,329.7,590.8,0,1270.3,18.4,118.1,224.8,3663.5
13-08-2020 19.00,61.9,326.3,594.8,0,1289.8,29.6,119.1,210.9,3578.2
13-08-2020 19.30,47,325.2,596.5,0,1271.2,20.1,148.5,233.2,3523.2
13-08-2020 20.00,47.3,325.9,601,0,1276.5,106,148.7,263.9,3509.6
13-08-2020 20.30,47.1,322.4,581.9,0,1262.9,98.7,177.1,311.5,3535.3
13-08-2020 21.00,46.9,309.9,559.5,0,1267.5,12.8,204.9,318.3,3417.6
13-08-2020 21.30,36,291.8,513.4,0,1234.5,8.5,197.2,327.1,3279
13-08-2020 22.00,24.2,198.9,435.7,0,1198.5,12.2,60.1,320.5,3087.7
13-08-2020 22.30,24.4,136.5,413.7,0,1179.1,0,18.6,305.1,2920.8
13-08-2020 23.00,12.9,138.6,341.6,0,1174.2,0,0,294.7,2793
13-08-2020 23.30,0.9,134.2,343.4,0,1184.6,0,0,285.1,2700.9
14-08-2020 0.00,0.9,99.9,347.3,0,1211.8,0,0,290.5,2615.3
14-08-2020 0.30,1,101.8,361.5,0,1261.1,0,0,288.4,2553
14-08-2020 1.00,1,103.8,355.1,0,1263.9,0,0,258.8,2494.2
14-08-2020 1.30,1,101.8,351.9,0,1245.9,0,0,238.6,2464.7
14-08-2020 2.00,1,100.6,350.5,0,1231,0,0,228.1,2413.8
14-08-2020 2.30,1,101.3,351.4,0,1234.9,0,0,217.5,2418.5
14-08-2020 3.00,1,102,355.1,0,1236.9,0,0,196.4,2408.2
14-08-2020 3.30,1,99.7,378.8,0,1240.5,0,0,202.6,2428.1
14-08-2020 4.00,1,105,386.5,0,1255.2,0,0,213,2460.4
14-08-2020 4.30,1,100.2,371.5,0,1234.4,0,0,247.2,2486.6
14-08-2020 5.00,1,101.1,401.4,0,1270.5,0,0,259,2568.6
14-08-2020 5.30,1,105.2,405.7,0,1284.5,0,0,273.6,2670.7
14-08-2020 6.00,1,140.9,415.4,0,1256.2,15,0,258.2,2842.8
14-08-2020 6.30,1,156.4,489.9,0,1289.4,17.9,0,250.5,3076.6
14-08-2020 7.00,46.7,196,552.3,0,1301.4,104.5,20.4,236,3287.3
14-08-2020 7.30,46.8,200.3,568.5,0,1304.8,105,20.9,204.8,3493.5
14-08-2020 8.00,57.6,200.6,565.7,0,1301.8,104.4,30.7,174.4,3643.5
14-08-2020 8.30,76.5,218.8,566.9,0,1253.4,58.6,67.4,167.6,3716.9
14-08-2020 9.00,80,220.2,594.7,0,1256.1,20.1,68,177.4,3748.5
14-08-2020 9.30,80.2,221.8,603.2,0,1261,21.2,69.5,168.3,3759
14-08-2020 10.00,97.9,218.6,591.4,0,1241.1,20.1,68,164,3801.9
14-08-2020 10.30,98.1,217.5,574.3,0,1237.5,20.4,67.7,173.4,3807.3
14-08-2020 11.00,98.3,221.6,563.4,0,1245.2,19.9,57.2,170.1,3824.9
14-08-2020 11.30,98.9,222.1,570.5,0,1255.5,21.4,57.6,165.5,3843.2
14-08-2020 12.00,99.2,223.2,576.1,0,1262.9,23.5,57.6,152,3845.2
14-08-2020 12.30,97.5,217,557.9,0,1233.4,20,56.8,140,3778.5
14-08-2020 13.00,100,218.4,563.6,0,1288.6,24.9,57.7,122.5,3740.4
14-08-2020 13.30,96.2,195.1,510.4,0,1236.9,19.9,38.5,98.9,3737.3
14-08-2020 14.00,99.7,204.2,522.3,0,1193.3,25.6,20.9,84.9,3684.2
14-08-2020 14.30,99.3,206.5,497.6,0,1238.9,18.2,20.4,72.5,3676.4
14-08-2020 15.00,99.7,204.9,498,0,1239.9,64.7,20.9,53.1,3657.2
14-08-2020 15.30,100.4,208.6,502,0,1253.5,69.9,21.8,49.2,3678.2
14-08-2020 16.00,99.5,246.8,533.1,0,1237.6,102.5,32.9,43.7,3735.8
14-08-2020 16.30,100.8,249.7,557.5,0,1257.1,111,35,46.6,3806
14-08-2020 17.00,98.5,249,537.3,0,1240.1,99.7,85.7,56.2,3784.4
14-08-2020 17.30,112.8,249.9,544.5,0,1245,99.8,86.2,55.2,3729.5
14-08-2020 18.00,115.1,250.6,557.1,0,1274.4,110.7,87.8,60.6,3663
14-08-2020 18.30,98.2,247.7,533.3,0,1230.4,176.4,104.4,51,3577.1
14-08-2020 19.00,60.5,249.9,562.2,0,1283.4,111.2,45.4,50.5,3487.5
14-08-2020 19.30,47.2,248.6,549.9,0,1250.1,144.1,105.2,60.8,3417.2
14-08-2020 20.00,47,251.1,592.9,0,1245.8,13.5,177.8,59,3413.6
14-08-2020 20.30,47,247.4,603.9,0,1236.1,15.3,179.3,74.5,3452.7
14-08-2020 21.00,37.4,249.3,612.7,0,1253.1,18.9,56.4,68.8,3358.4
14-08-2020 21.30,24,240.6,578.6,0,1193.5,16.5,46.3,72.6,3216.6
14-08-2020 22.00,0.9,224.1,569.6,0,1023.8,0,37.2,80.8,3039.3
14-08-2020 22.30,0.9,168.5,552.5,0,1158.6,0,44.1,79.9,2912.2
14-08-2020 23.00,0.9,140.4,524.8,0,1088.1,0,30.2,85,2788.7
14-08-2020 23.30,1,176.8,510.6,0,1034.1,0,20.1,74.5,2694.5
15-08-2020 0.00,1,189.8,472,0,1026.4,0,19.1,82.9,2609.9
15-08-2020 0.30,1,191.9,509.1,0,914.3,0,29.1,95.5,2528.2
15-08-2020 1.00,0.9,180,482.5,0,866.1,0,56.1,107.9,2459.6
15-08-2020 1.30,0.9,134.7,447.8,0,868.2,0,17.1,114.5,2420
15-08-2020 2.00,1,104,416,0,899,0,0,111.3,2382.6
15-08-2020 2.30,1,131.9,390.3,0,887.5,0,0,122.3,2368.2
15-08-2020 3.00,1,105,391,0,887.7,0,0,111.1,2353.9
15-08-2020 3.30,1,101.1,413.3,0,850.2,0,0,114.2,2360.5
15-08-2020 4.00,1,102,412.8,0,879.4,0,0,97.8,2368.8
15-08-2020 4.30,1,134,417.3,0,914.4,0,0,88.4,2388.2
15-08-2020 5.00,1,177.9,461.1,0,922.3,0,0,92,2401.2
15-08-2020 5.30,1,188.7,501.5,0,902.9,0,57.1,104.1,2458.5
15-08-2020 6.00,1,190.5,500.9,0,901.8,0,57.4,111.6,2542.6
15-08-2020 6.30,1,239.9,564.4,0,926.6,0,58.6,110.6,2688.5
15-08-2020 7.00,1,232.8,579.6,0,921.8,0,58.4,113.5,2847.1
15-08-2020 7.30,1,204.9,532.9,0,855.9,15.1,18.2,108.2,3019
15-08-2020 8.00,1,191.2,544.1,0,925.1,27.5,21,100.9,3182.9
15-08-2020 8.30,13.9,212.4,587.3,0,907.9,25.7,40.8,83.8,3307.4
15-08-2020 9.00,25.6,234.6,609.3,0,915.3,149,57.4,79.8,3391.7
15-08-2020 9.30,38.6,239.9,598.8,0,967.5,184.2,107.5,82.5,3440.4
15-08-2020 10.00,47.6,238.3,593.7,0,981.9,183.5,108.2,70.7,3463.3
15-08-2020 10.30,47.5,238.3,613.3,0,982.3,180,108.2,83.1,3481.2
15-08-2020 11.00,47.4,238.1,614.3,0,974,168.2,107.2,93.5,3473.2
15-08-2020 11.30,59.3,237.2,605.4,0,972.1,139.5,106.3,122.6,3486.3
15-08-2020 12.00,67.3,241.3,613.4,0,994.9,68.7,105.7,115.7,3480.4
15-08-2020 12.30,65.3,232.8,613.4,0,956.6,19.9,104.3,109,3428.4
15-08-2020 13.00,66.1,237.2,584.7,0,923.6,16.5,20.2,128.1,3374.2
15-08-2020 13.30,66.9,240.6,586.6,0,932.3,19.2,20.4,119.6,3334.8
15-08-2020 14.00,66.3,236.7,575.6,0,923.6,17,20.4,132.4,3291
15-08-2020 14.30,66.5,240.6,582.6,0,928.3,18,30.5,121.9,3284.2
15-08-2020 15.00,66.2,239.4,580.1,0,925.8,17.1,30.2,144.9,3290.4
15-08-2020 15.30,67.3,241,588.4,0,942.5,20.2,31.2,144.4,3320.6
15-08-2020 16.00,67.9,241,632,0,941.4,64.7,31.9,132.4,3381.2
15-08-2020 16.30,66.8,241.3,655.8,0,962.7,145.5,55.9,131.3,3455.2
15-08-2020 17.00,67.3,241.3,658.7,0,969.9,147.8,57,165.6,3496.6
15-08-2020 17.30,66.9,240.8,661.3,0,963.9,142.3,57.2,158.8,3450.7
15-08-2020 18.00,60.2,237.8,645.5,0,954.9,141.3,57.3,150.1,3391.4
15-08-2020 18.30,59.3,238.3,646.5,0,963.8,56.1,57.7,128,3321.8
15-08-2020 19.00,47.3,234.2,640.1,0,954.3,17.4,57.3,118.3,3255
15-08-2020 19.30,46.5,233.5,629,0,938.1,17.4,56.3,114.1,3193.2
15-08-2020 20.00,47.9,235.6,657.1,0,983,21.9,31.2,119.3,3188.3
15-08-2020 20.30,39,235.8,664.2,0,978.8,143.2,58.5,138.6,3207.4
15-08-2020 21.00,37.5,236.2,651.6,0,935.8,18,211.3,150.9,3134.6
15-08-2020 21.30,36.1,236.2,588,0,909.4,0,208.2,192.3,2996.8
15-08-2020 22.00,24.1,236.5,583.2,0,870.4,0,44,160.1,2852.1
15-08-2020 22.30,13,224.6,552.1,0,865.5,0,17.2,143.3,2748
15-08-2020 23.00,0.9,188.4,530.1,0,858.9,0,17.8,127.8,2644.8
15-08-2020 23.30,0.9,128.1,506.7,0,837.9,0,18.8,124.4,2553.1
16-08-2020 0.00,1,108.8,460,0,877.8,0,0,136.9,2472.3
16-08-2020 0.30,0.9,123.5,422.4,0,857.3,0,0,130.1,2401.4
16-08-2020 1.00,1,149.6,436.4,0,862.7,0,0,154.7,2352.9
16-08-2020 1.30,0.9,145.9,407.9,0,831.7,0,0,170.3,2309.1
16-08-2020 2.00,1,102.4,414.2,0,777.5,0,0,143.8,2286.6
16-08-2020 2.30,0.9,96.7,411.7,0,716.3,0,0,132.4,2273
16-08-2020 3.00,1,102,433.1,0,695.1,0,0,131.6,2268.2
16-08-2020 3.30,0.9,96.7,449.8,0,654.3,0,0,128.1,2282.1
16-08-2020 4.00,0.9,96.7,455.7,0,658,0,0,139.1,2287.7
16-08-2020 4.30,1,96.3,467.2,0,679.3,0,0,140.6,2289.9
16-08-2020 5.00,1,99.2,471.5,0,685.4,0,0,154.4,2298
16-08-2020 5.30,1,96.5,465.2,0,677.3,0,0,160.2,2292.3
16-08-2020 6.00,1,101.3,475.3,0,692,0,0,156.1,2340.7
16-08-2020 6.30,0.9,120.5,449.9,0,680.3,20.1,0,145.5,2431.8
16-08-2020 7.00,0.9,166.5,449.6,0,786.5,20.1,0,130.1,2561.5
16-08-2020 7.30,0.9,176.8,472.1,0,669.7,19.8,0,134.6,2701.9
16-08-2020 8.00,0.9,146.1,480.9,0,835.5,20.1,0,143.5,2851.2
16-08-2020 8.30,24,140.9,480.7,0,903.6,20,0,116.1,2989.6
16-08-2020 9.00,25,181.3,492.3,0,927.3,23.2,0,122,3107.4
16-08-2020 9.30,37.4,187.8,531.5,0,912.5,55.9,0,126.8,3216.8
16-08-2020 10.00,46.6,189.6,575,0,912.1,18.7,20.4,136.5,3271.8
16-08-2020 10.30,47.7,196.9,581.8,0,921.8,21.8,40.3,125.8,3311.6
16-08-2020 11.00,46.6,197.3,607.8,0,925.3,62.8,41.8,144.6,3364.4
16-08-2020 11.30,57.9,227.8,621.2,0,907.5,59.9,97.3,133.6,3411.7
16-08-2020 12.00,65.1,229.8,627.3,0,903.9,20.1,97.1,134.7,3432
16-08-2020 12.30,65,209,621.2,0,901.6,15.2,68.6,125.6,3418.6
16-08-2020 13.00,65.2,191.9,569.8,0,903.2,10.7,39.4,126.7,3342.9
16-08-2020 13.30,65.1,176.5,568.2,0,901.4,10.5,39.6,103.9,3296.2
16-08-2020 14.00,66.6,144.3,583.6,0,917.6,22,41.5,102.3,3266.5
16-08-2020 14.30,65.8,177,608.1,0,910.4,23.9,40.3,108.7,3252.4
