Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
18-06-2021 7.00,0,492.8,366.3,102.5,513.7,20.2,0,120.7,3587.9
18-06-2021 7.30,0,521.9,335.5,103.9,516.7,180.3,0,118.8,3753.4
18-06-2021 8.00,0,495.8,353.7,105.1,561.3,150.9,0,119.1,3803.8
18-06-2021 8.30,0,520.5,371.8,105.1,587.5,140,0,122,3821.2
18-06-2021 9.00,0,523.5,387.9,105.5,587.1,142.2,0,108.3,3833.3
18-06-2021 9.30,0,525.1,406.1,105.2,588,68.1,60.5,98.3,3871.1
18-06-2021 10.00,0,525.1,414.1,105.2,590.4,70.5,0,102.6,3823.3
18-06-2021 10.30,19.8,526.2,413.4,105,589.5,64,0,99.8,3814.3
18-06-2021 11.00,20.5,524.8,416.7,105.2,588.6,63.9,0,91.8,3816.9
18-06-2021 11.30,20.8,523.7,419.4,105,587.2,65.5,0,107.4,3845.8
18-06-2021 12.00,20.7,526.2,422.4,105.3,586.8,25.7,0,109.7,3834.2
18-06-2021 12.30,19.6,524.6,401.8,102.2,582.5,19.8,48.4,101.7,3811.7
18-06-2021 13.00,32.3,524.6,416.6,105.2,564.1,5.1,0,100,3724.7
18-06-2021 13.30,39.7,523.9,449.5,105.5,530.2,0,0,96.5,3708.2
18-06-2021 14.00,38.9,525.8,439.9,104.8,527.9,0,0,98.1,3694.6
18-06-2021 14.30,38.4,523.7,437.1,103.7,529,0,0,115.8,3700.1
18-06-2021 15.00,70.2,525.1,431.3,102.5,526.9,0,0,108.7,3693.6
18-06-2021 15.30,71.7,527.1,471.1,103.9,529.1,0,0,112.2,3727.1
18-06-2021 16.00,72.1,527.8,472,105.2,529.5,0,0,131,3765.9
18-06-2021 16.30,65.4,526.7,472.4,105.8,531.6,49.3,0,124.7,3820.3
18-06-2021 17.00,53.4,524.1,460.9,105.3,527.6,51,0,163.9,3824.2
18-06-2021 17.30,53.4,422.6,439.1,104.8,527.7,50.1,0,200.8,3760.7
18-06-2021 18.00,44.5,379.4,435.4,105.2,528.5,51.1,0,191.1,3690
18-06-2021 18.30,33.1,394.2,438.8,105.3,529.9,10.8,0,186.6,3629.4
18-06-2021 19.00,33,411.9,437.8,105.2,516.1,13.8,0,174,3556.6
18-06-2021 19.30,0,380.7,422,102.7,514.2,9.7,0,158.7,3480.6
18-06-2021 20.00,0,373.2,425.4,103.7,514.3,9.7,0,156.7,3445.8
18-06-2021 20.30,0,340.3,421.7,102.5,513,9.8,0,149.5,3333.4
18-06-2021 21.00,0,340.7,436.8,105.2,499.1,9.4,0,144.7,3284.3
18-06-2021 21.30,0,367.5,428.4,104.7,497.3,5.3,0,128.4,3289.5
18-06-2021 22.00,0,404.1,427.4,104.6,497.1,0,0,114.5,3166.1
18-06-2021 22.30,0,423.5,449.2,105.5,498.6,0,0,101.6,3029
18-06-2021 23.00,0,401.1,424.4,103.2,496.4,0,0,100.7,2906.5
18-06-2021 23.30,0,412.5,438.5,105.5,500.1,0,0,100.5,2814
19-06-2021 0.00,0,402,422.7,103,496.9,0,0,84.4,2718.6
19-06-2021 0.30,0,406.6,420.4,102.4,495.4,0,0,85.5,2647.5
19-06-2021 1.00,0,420.8,431.8,105.5,496.9,0,0,75.1,2586.4
19-06-2021 1.30,0,432.9,446.5,105.2,497.4,0,0,79.6,2552
19-06-2021 2.00,0,435,448.5,105.3,466.6,0,0,83.8,2513.1
19-06-2021 2.30,0,382.1,439.8,105.3,436.3,0,0,96.8,2500.5
19-06-2021 3.00,0,304.4,440.5,105.5,437.6,0,0,151.9,2481.5
19-06-2021 3.30,0,287.7,423.4,103.2,434.2,0,0,203.8,2472.4
19-06-2021 4.00,0,284.7,412.9,100.7,431.7,0,0,230.7,2417
19-06-2021 4.30,0,283.8,406.6,98.8,394.1,0,0,294.5,2401.3
19-06-2021 5.00,0,297.7,439.1,105.5,399.7,0,0,361.5,2449.4
19-06-2021 5.30,0,337.5,421.4,102.8,477.5,0,0,374.9,2562.3
19-06-2021 6.00,0,370.9,429.1,104.8,479.5,0,0,343,2676.2
19-06-2021 6.30,0,375.7,438.1,105,455,12.4,0,286.1,2832.5
19-06-2021 7.00,0,434.5,418.7,101.8,497.6,20.1,0,252.5,3003.7
19-06-2021 7.30,0,451,435.1,105.3,499.2,21.4,0,269.2,3200.7
19-06-2021 8.00,0,508.1,428.4,104.1,502.4,20.4,0,384.7,3327.4
19-06-2021 8.30,0,491.7,417.3,101.7,500.1,20,0,505.1,3406.7
19-06-2021 9.00,0,454.2,437.8,105.2,501.5,25,0,654.2,3424.2
19-06-2021 9.30,0,414.8,417.3,101.2,498.8,58.4,0,811,3441.4
19-06-2021 10.00,0,345.3,367.7,105,514.7,25.2,0,944.5,3424.8
19-06-2021 10.30,20.5,345.1,372.7,105,513.5,66.6,0,1075.5,3458.5
19-06-2021 11.00,20.8,345.3,439.5,105.3,512.8,65.5,0,1048.6,3432.9
19-06-2021 11.30,21,350.6,434.1,105,512.6,25.9,0,1035.2,3447.4
19-06-2021 12.00,20.1,337.3,428.1,104.4,509,20.6,0,1138.1,3438.1
19-06-2021 12.30,20.2,296.4,431.8,104.5,434.5,20.5,0,1170,3390
19-06-2021 13.00,32.4,299.6,437.8,105.3,252.3,24,0,1210.1,3315.3
19-06-2021 13.30,38.3,290.4,421.1,103.2,221,20.1,0,1215.9,3284.6
19-06-2021 14.00,40.6,262.3,441.8,74.2,227,34.9,0,1249.8,3260.1
19-06-2021 14.30,37.5,289.7,412,65.7,220,20.4,0,1256,3251.1
19-06-2021 15.00,39.3,289.9,410,65.9,223.2,20.8,0,1286,3255.4
19-06-2021 15.30,32.4,357,421.1,99.3,269.8,26.4,0,1246.5,3316.5
19-06-2021 16.00,20,389.7,414,105.6,305.6,20.3,0,1225.8,3391.7
19-06-2021 16.30,20.7,440.2,417.7,105.5,307.3,22.1,0,1126,3468.3
19-06-2021 17.00,21,449.6,423.1,105.5,347.5,70,0,1051.9,3513.6
19-06-2021 17.30,7.5,448.7,422.7,105.2,346.2,69.1,0,1036.8,3472.6
19-06-2021 18.00,0,394.5,443.2,105.2,377.3,123.9,0,993.6,3445.7
19-06-2021 18.30,0,384.4,436.5,105.3,455.7,119.7,0,871.5,3387.2
19-06-2021 19.00,0,375,427.4,103.7,507.1,66.8,0,776.4,3306.1
19-06-2021 19.30,0,382.6,437.5,105.4,509.6,21.4,0,670,3219.2
19-06-2021 20.00,0,332,416.7,101.9,497.8,20,0,617.5,3182.6
19-06-2021 20.30,0,340,427.8,104.4,505.3,19.8,0,567.1,3109.5
19-06-2021 21.00,0,358.3,442.5,105.3,496.9,31.7,0,569.7,3073.8
19-06-2021 21.30,0,357.9,446.8,105.2,497,31.2,0,534.3,3079.6
19-06-2021 22.00,0,342.3,434.1,105,511.6,19.1,0,556.1,2978
19-06-2021 22.30,0,336.4,428.1,104.4,511.7,19,0,620.8,2891.1
19-06-2021 23.00,0,287.7,389.5,102.5,502.6,10.7,0,658.4,2795.1
19-06-2021 23.30,0,297.1,440.8,104.6,496.5,0,0,680.6,2728.7
20-06-2021 0.00,0,327.9,445.2,63.1,497,0,0,663.6,2638.8
20-06-2021 0.30,0,335.2,426,104.1,507.3,0,0,601.2,2558.9
20-06-2021 1.00,0,321.1,430.7,105.7,513.5,0,0,521.9,2502.6
20-06-2021 1.30,0,331.6,437.4,105.5,512.7,0,0,441.3,2469.4
20-06-2021 2.00,0,338.4,422.7,102.4,510.7,0,0,380.4,2415.2
20-06-2021 2.30,0,296.4,436.1,105.6,512.2,0,0,326.7,2402.3
20-06-2021 3.00,0,296.6,424.4,103.2,511.1,0,0,334.1,2400.8
20-06-2021 3.30,0,238.7,435.1,105.5,511.1,0,0,364.1,2402.2
20-06-2021 4.00,0,242.6,441.8,105.5,510.6,0,0,331.7,2383.1
20-06-2021 4.30,0,265.2,436.4,105.7,509.8,0,0,357.4,2355.3
20-06-2021 5.00,0,297.1,427.7,103.9,497.6,0,0,367.9,2372.8
20-06-2021 5.30,0,301.4,440.8,105.5,498.3,0,0,358.9,2422.3
20-06-2021 6.00,0,294.3,425.4,103.5,498.3,0,0,356.3,2494.1
20-06-2021 6.30,0,294.3,435.8,105.5,498,0,0,355.6,2606.2
20-06-2021 7.00,0,359.7,423,103,400.2,0,0,382.6,2726.6
20-06-2021 7.30,0,367.3,438.8,105.5,400,6.5,0,382.1,2902.1
20-06-2021 8.00,0,365.6,437.1,105.5,398.1,6.1,0,404,3045.5
20-06-2021 8.30,0,373,440.5,105,479.8,7.7,0,404.7,3168.6
20-06-2021 9.00,0,401.1,440.2,99.9,508.1,101.8,0,376.6,3274
20-06-2021 9.30,0,402.9,437.5,100.3,508.3,100,0,367.6,3338.9
20-06-2021 10.00,12.3,425.4,436.8,103.5,507.8,96.7,0,387.1,3367.4
20-06-2021 10.30,20.7,418.9,426.7,100,507.9,53.8,0,388.4,3385.6
20-06-2021 11.00,20.9,422.1,435.8,103.9,507.7,102.5,0,426.6,3420.8
20-06-2021 11.30,21.3,472.2,439.5,99.7,507.4,184.6,0,436.1,3460.3
20-06-2021 12.00,33.1,481.2,438.5,101.7,507.9,149.9,0,460.5,3459
20-06-2021 12.30,39.5,493,428.4,104.2,507.7,139.4,0,458.3,3426.4
20-06-2021 13.00,39.1,500.1,427.4,104.2,507.9,19.8,0,504.3,3358.7
20-06-2021 13.30,37.9,432.2,414,100.2,497,20,0,589.4,3296.7
20-06-2021 14.00,38.9,344.9,448.9,103.2,462.5,20.1,0,617.1,3247.2
20-06-2021 14.30,37.9,338.9,491.1,100.8,462.9,20.6,0,676.8,3218.5
20-06-2021 15.00,38.8,351.5,514,102.7,451.5,19.9,0,758.5,3244.1
20-06-2021 15.30,33.5,264.8,555.8,105.3,451.7,34.2,0,784,3273.2
20-06-2021 16.00,21.1,247.2,552.1,104.1,504.6,27.3,0,852.1,3311.1
20-06-2021 16.30,21,265.3,552,104.4,507,28.9,0,854.1,3383.8
20-06-2021 17.00,12.1,303.2,548.9,104.6,506.8,63.8,0,917.9,3429.6
20-06-2021 17.30,12.4,309.4,553.4,104.6,507.1,27.1,0,962.8,3406.5
20-06-2021 18.00,0,340.9,546.7,104.4,508.2,65,0,1023.7,3375.8
20-06-2021 18.30,0,331.8,535.3,102.7,508.5,58.7,0,1004.1,3321.3
20-06-2021 19.00,0,328.8,531,101.3,508.9,19.8,0,1077.8,3275.1
20-06-2021 19.30,0,367.7,542.1,103.5,496.7,21,0,1105.8,3207.4
20-06-2021 20.00,0,335.5,544.8,105.2,457.7,19.6,0,1169.3,3147.4
20-06-2021 20.30,0,297.1,552.3,107,457.7,18.7,0,1172.9,3074.8
20-06-2021 21.00,0,293.4,544.8,90.5,398.4,15.7,0,1203.2,3019
20-06-2021 21.30,0,275.3,558.6,65.8,386.2,26.1,0,1218.9,2996.8
20-06-2021 22.00,0,247.9,536.4,65.7,375.7,15.3,0,1229.1,2893.5
20-06-2021 22.30,0,249.2,534,65.9,376.2,15.6,0,1250.1,2774.2
20-06-2021 23.00,0,245.8,475.7,65.8,377.4,0,0,1245,2657.1
20-06-2021 23.30,0,250.4,330.2,65.6,394.1,0,0,1293.6,2589.4
21-06-2021 0.00,0,249.2,309.6,65.9,392.5,0,0,1384.4,2510
21-06-2021 0.30,0,255,279.7,65.8,356.4,0,0,1444.8,2450.1
21-06-2021 1.00,0,218.4,280.1,65.9,293.5,0,0,1472.5,2414.6
21-06-2021 1.30,0,196,278.8,65.8,246.4,0,0,1464.8,2369.5
21-06-2021 2.00,0,196.2,279.6,45.8,217.2,0,0,1443.1,2346.3
21-06-2021 2.30,0,198.2,288,45.8,192.8,0,0,1382.6,2324
21-06-2021 3.00,0,209.7,293.7,46,195.1,0,0,1355.6,2319.4
21-06-2021 3.30,0,204.7,291.9,45.8,199.2,0,0,1441.3,2337.4
21-06-2021 4.00,0,196.2,280.4,45.6,195.5,0,0,1479.8,2341.7
21-06-2021 4.30,0,196.9,280.4,45.7,194.7,0,0,1525.2,2364.8
21-06-2021 5.00,0,207.9,293.6,47.8,199.4,0,0,1603.4,2486.1
21-06-2021 5.30,0,217.5,305.6,65.9,280.6,0,0,1628.3,2681.7
21-06-2021 6.00,0,279.4,300.3,65.8,393.7,15.6,0,1553.7,2879.8
21-06-2021 6.30,0,294.1,351.4,65.8,397.3,15.5,0,1733.9,3170.7
21-06-2021 7.00,0,280.6,445.1,105.4,391.5,19.9,0,1791.6,3407.8
21-06-2021 7.30,0,272.6,483.8,104,390.9,15.2,0,1852.1,3588
21-06-2021 8.00,0,273.3,510.4,102.4,391.3,15.4,0,1834,3625.8
21-06-2021 8.30,0,273.9,540.8,102.7,391.3,15.2,0,1861.5,3675.2
21-06-2021 9.00,0,274.9,526.6,100.7,388.7,15.3,0,1896.3,3689.7
21-06-2021 9.30,0,252.4,486.5,103.7,389.2,15.4,0,1925.2,3687.1
21-06-2021 10.00,7.6,202.4,503.9,105.1,393.1,19,0,1817.2,3698
21-06-2021 10.30,11.9,197.8,499.6,105.6,389.7,17.5,0,1743.8,3670.9
21-06-2021 11.00,20.2,207.6,486.1,103.2,388.7,54.5,0,1668.9,3691.5
21-06-2021 11.30,21.7,220.9,489.4,103.5,389.1,16.3,0,1747.1,3732.2
21-06-2021 12.00,32.7,233,494.3,105.6,388.5,15.6,0,1765.1,3747.5
21-06-2021 12.30,31.2,242.4,475.8,100.2,385.4,15.7,0,1834.2,3710.9
21-06-2021 13.00,39.2,272.6,376.8,103.5,349.2,15.5,0,1837.2,3659.8
21-06-2021 13.30,39,304.1,311.3,95.4,357.2,15.2,0,1813.9,3658.5
21-06-2021 14.00,38.2,297.5,294.2,61.7,326.6,15.4,0,1824.2,3689.8
21-06-2021 14.30,39.9,298.2,311.1,66.7,297.6,18.2,0,1903.9,3707.5
21-06-2021 15.00,20.6,296.8,300.8,64,397.4,15.4,14,1827.8,3702.7
21-06-2021 15.30,21.1,311.2,316.8,84.9,454.4,22.1,0,1804,3740
21-06-2021 16.00,12,300.2,501.6,103.5,495.9,16,0,1672.3,3834.4
21-06-2021 16.30,0,297.7,540.3,103.5,495.4,114.2,0,1635.4,3896.9
21-06-2021 17.00,0,304.8,553.5,105.1,497,236.9,0,1618.9,3902.5
21-06-2021 17.30,0,300.7,544.2,104.8,497.3,233.6,0,1492,3793.3
21-06-2021 18.00,0,301.8,545.8,105,497.2,231.2,0,1383.9,3695.8
21-06-2021 18.30,0,300.2,539.7,103.2,500.6,117.8,0,1296,3611.1
21-06-2021 19.00,0,309.4,556.4,105.5,496.9,19.5,0,1275.2,3540.2
21-06-2021 19.30,0,317.6,539.3,103.5,497.3,16.2,0,1143.8,3485.5
21-06-2021 20.00,0,369.1,558.7,105.4,407.9,27.2,0,1026.1,3449.4
21-06-2021 20.30,0,348.7,554.5,105.3,480.3,18.4,0,846.2,3339.6
21-06-2021 21.00,0,343.5,545.2,104.6,480.8,23.4,0,850.7,3277
21-06-2021 21.30,0,354,557.5,105.3,479.5,15.7,0,851.1,3265
21-06-2021 22.00,0,340.3,539.1,98,399.6,10.5,0,793.4,3131.5
21-06-2021 22.30,0,351.5,551.4,52.8,400,12.2,0,800.5,2963.2
21-06-2021 23.00,0,347.1,553.2,52.8,399.6,0,0,846.6,2830.5
21-06-2021 23.30,0,343.9,545.3,52.7,400,0,0,814.7,2753.1
22-06-2021 0.00,0,304.1,553.8,0.1,428.7,0,0,698.4,2673.7
22-06-2021 0.30,0,342.1,549.6,0.1,440.2,0,0,647.1,2619.2
22-06-2021 1.00,0,340,548,0.1,439.5,0,0,573,2552.2
22-06-2021 1.30,0,336.1,539.4,17.3,437.8,0,0,545.7,2552.4
22-06-2021 2.00,0,331.8,560.6,58.4,330.7,0,0,479.6,2505.9
22-06-2021 2.30,0,343.9,548.8,81.9,371.1,0,0,393.8,2491.6
22-06-2021 3.00,0,358.8,563.7,105.4,330.9,0,0,335.5,2488
22-06-2021 3.30,0,343.5,546.3,99.8,400.5,0,0,294.2,2506.9
22-06-2021 4.00,0,355.1,562.3,101.1,400.9,0,0,237.6,2478
22-06-2021 4.30,0,414.4,549.7,101.4,400.3,0,0,212.4,2523.8
22-06-2021 5.00,0,474,551,102.4,475.8,0,0,183.8,2635.4
22-06-2021 5.30,0,512,549,100.2,500,0,0,172.2,2812.5
22-06-2021 6.00,0,543.3,546.9,104.8,519.6,99.8,0,152.2,3031.4
22-06-2021 6.30,0,653.3,564.7,105.3,520.7,113.3,0,105.1,3329.1
22-06-2021 7.00,43.5,706.2,562.2,102,517.8,134.2,0,69.8,3573.6
22-06-2021 7.30,52.8,712.8,571,104.1,518.7,59.3,0,51.7,3764.1
22-06-2021 8.00,62.7,699.5,563.2,105,520,64.5,0,59.5,3785.3
22-06-2021 8.30,72.3,703.2,558.2,105.6,518.5,60.4,0,76,3809.3
22-06-2021 9.00,71.1,700.7,542.6,103.2,518.1,15.2,0,125.2,3799.4
22-06-2021 9.30,70.4,657.9,537.8,102.3,518.6,14.9,0,173,3786.6
22-06-2021 10.00,72.2,606.9,557.4,105,520,15.1,0,225.8,3793.6
22-06-2021 10.30,69.5,585.2,527.7,100.5,517.4,14.7,0,221.2,3793.3
22-06-2021 11.00,63.5,587.5,532.4,102,505.3,15.3,0,216.2,3791.8
22-06-2021 11.30,65.9,588.6,553.4,105.3,499.4,57.5,0,210.1,3824.9
22-06-2021 12.00,44.9,593.4,546.2,105.5,499.5,55.4,0,225.6,3840.3
22-06-2021 12.30,44.5,562.5,541.9,104.2,499.2,15.1,0,235.6,3771.3
22-06-2021 13.00,0,561.6,543,104,499.4,15.4,0,261.3,3752.8
22-06-2021 13.30,0,564.1,540.8,103.9,498.1,14.9,0,302.5,3766.2
22-06-2021 14.00,0,570.1,548.3,105.4,499.8,21.3,0,351.1,3787
22-06-2021 14.30,0,567.1,550,105.6,499.6,17.6,0,404.7,3789.1
22-06-2021 15.00,0,566.9,523,105.4,499.8,17.4,0,430.9,3814.7
22-06-2021 15.30,0,601,506.9,102.5,514.4,14.5,0,459.9,3876.2
22-06-2021 16.00,0,598,542.4,103.5,519,17.1,0,498.3,3965.3
22-06-2021 16.30,0,599.1,549.1,105.1,518.3,67.2,0,517.5,4058.3
22-06-2021 17.00,0,605.8,553,105.3,517.8,144.9,0,537.4,4026.9
22-06-2021 17.30,0,600.3,548.8,105.2,517.9,140.3,0,492.4,3954.3
22-06-2021 18.00,0,598,548,105.3,519.5,139.2,0,466.5,3861.4
22-06-2021 18.30,0,600.5,544.3,103.8,517,100.7,0,453.5,3782.8
22-06-2021 19.00,0,599.6,541,104,518.8,58,0,447.3,3711.8
22-06-2021 19.30,0,606.2,550,105.2,500.7,24.2,0,455.1,3624.9
22-06-2021 20.00,0,542,557.2,105.2,520,26.4,0,410.1,3573.1
22-06-2021 20.30,0,502.6,547.8,105.4,521.6,19.7,0,410,3480.4
22-06-2021 21.00,0,504.2,480.9,105.5,511.4,24,0,411,3412.7
22-06-2021 21.30,0,465.1,544.9,104.6,499.5,19.2,0,441.6,3348.3
22-06-2021 22.00,0,441.1,477.4,92.3,497.7,14.9,0,486.5,3184.5
22-06-2021 22.30,0,379.2,534.6,76,502,15.8,0,437.6,3014.4
22-06-2021 23.00,0,364.3,532.6,73.3,499.6,0,0,478.3,2873.5
22-06-2021 23.30,0,307.3,556.8,67.9,401.5,0,0,505.8,2790.4
23-06-2021 0.00,0,291.8,540.1,63.4,400.4,0,0,520.6,2708.5
23-06-2021 0.30,0,278.3,521.2,66.1,331.9,0,0,537.5,2653.8
23-06-2021 1.00,0,237.6,511.1,69,330.6,0,0,515.6,2608.5
23-06-2021 1.30,0,197.3,552,66.1,331.9,0,0,483.1,2578.7
23-06-2021 2.00,0,196.7,540.2,63.1,331.2,0,0,455.2,2539.1
23-06-2021 2.30,0,206.5,557.9,67.8,331,0,0,463.2,2530.6
23-06-2021 3.00,0,199.2,553.7,66.5,331.7,0,0,464.9,2529.4
23-06-2021 3.30,0,197.1,543.2,63.9,331.2,0,0,459.3,2543.1
23-06-2021 4.00,0,242.4,554.7,67.3,331.2,0,0,465,2541.3
23-06-2021 4.30,0,242.2,553.9,66.1,399.7,0,0,487.6,2571.9
23-06-2021 5.00,0,285.6,554.1,66.3,440.9,0,0,483.7,2661.6
23-06-2021 5.30,0,351.3,538.6,103,499.1,0,0,435.2,2841.8
23-06-2021 6.00,0,438.8,558,105.3,499.6,0,0,411.5,3063.3
23-06-2021 6.30,0,447.8,544.3,104.3,520.1,10.2,0,407.2,3368.5
23-06-2021 7.00,0,491.7,550.9,105.3,516.4,22.6,0,390.4,3603
23-06-2021 7.30,0,484.1,543.4,104.2,516,86.7,0,366.5,3782.7
23-06-2021 8.00,0,496.9,559.4,105.4,515.9,94.8,0,338.2,3830.3
23-06-2021 8.30,12.9,499.7,562.7,105.3,515.7,136.9,0,323.1,3875.4
23-06-2021 9.00,19.9,486.9,531.7,101.5,513.8,159.8,0,296.1,3881.2
23-06-2021 9.30,32.6,514.8,543.3,104.4,516.1,87.3,0,306.6,3878.2
23-06-2021 10.00,39.3,517.3,542.1,104.4,516.6,81.2,23.3,331.1,3902.4
23-06-2021 10.30,39.6,520.5,544.2,104.9,517.9,89.3,23.4,334.6,3909.2
23-06-2021 11.00,40.2,524.4,554,105.5,515.8,16.3,49.5,330,3911.6
23-06-2021 11.30,40.1,523.9,556.4,105.3,516,12.8,0,349.8,3972.2
23-06-2021 12.00,40.2,525.1,555.6,105.2,516.5,13.8,0,365.1,3998
23-06-2021 12.30,39,512.3,538,102.4,516,10.5,0,375.7,3926.6
23-06-2021 13.00,40.2,522.5,555.5,105.4,515.5,13.7,0,339.5,3903.9
23-06-2021 13.30,39.4,517.7,544.7,104.3,499.6,10.5,0,328.2,3904.7
23-06-2021 14.00,40.4,521.6,553.5,105.4,498.4,13.6,0,331.1,3929.9
23-06-2021 14.30,40,524.6,552.9,105.4,498.6,12.2,0,338.8,3923.6
23-06-2021 15.00,40.2,521.9,553.7,105.4,508.7,24.2,0,337.9,3933.5
23-06-2021 15.30,40.2,539.5,601.2,105.3,512.9,105,12.7,340.8,3981.8
23-06-2021 16.00,39.4,550,588,103.9,514.7,167.6,19.2,330.7,4069.3
23-06-2021 16.30,61.5,550.9,588.4,104.2,511.6,180.8,52.2,309.1,4124.1
23-06-2021 17.00,48,548.4,585.7,103.9,513.3,176.7,106.7,301.4,4089.5
23-06-2021 17.30,51.9,553,589.5,105.2,512.7,140.2,79.5,306.9,3994.8
23-06-2021 18.00,43,558.7,602.8,102.9,512.9,95.8,76.9,308.5,3904.8
23-06-2021 18.30,32,559.1,610.6,105.9,509.7,59.4,79.8,278,3825.1
23-06-2021 19.00,31.9,558.7,589.2,104,513.5,19.3,55,274.9,3730.1
23-06-2021 19.30,31.6,536.5,574.7,103.1,510.5,14.9,20.9,260.9,3619.7
23-06-2021 20.00,0,541.8,575.5,104.6,512.5,14.5,0,276.4,3586.2
23-06-2021 20.30,0,514.8,573,102.9,513.7,10.6,0,289.1,3476.7
23-06-2021 21.00,0,519.3,542.2,105.5,516.4,9.7,0,299.1,3413
23-06-2021 21.30,0,513.2,543.5,104.2,516.6,9.9,0,296.7,3399.7
23-06-2021 22.00,0,473.4,526.2,100.2,514.7,9.4,0,298.2,3248
23-06-2021 22.30,0,483.7,540.8,104.1,463.1,9.6,0,320.9,3093
23-06-2021 23.00,0,434.7,538.7,103.7,462.9,0,0,316.9,2951.7
23-06-2021 23.30,0,381,540.3,103.8,463.1,0,0,315.4,2859.9
24-06-2021 0.00,0,354.4,563.2,92.5,400.6,0,0,324.5,2767.6
24-06-2021 0.30,0,292.2,558.9,65.6,329.6,0,0,316.8,2685.8
24-06-2021 1.00,0,292.9,563,65.9,329.4,0,0,311.2,2630.7
24-06-2021 1.30,0,263.7,535.6,65.9,328.1,0,0,338.5,2597.8
24-06-2021 2.00,0,267.8,538.6,65.8,329.6,0,0,346.3,2555.8
24-06-2021 2.30,0,264.1,536.1,65.8,328.5,0,0,404.2,2549
24-06-2021 3.00,0,233.7,540.3,65.9,328.8,0,0,421.2,2529.9
24-06-2021 3.30,0,231.6,535.6,65.9,329.1,0,0,459.1,2554.9
24-06-2021 4.00,0,254.1,561.5,65.6,329.9,0,0,422.8,2521.4
24-06-2021 4.30,0,275.1,543.5,65.9,329.4,0,0,461,2549.9
24-06-2021 5.00,0,286.8,556.8,65.9,328.6,0,0,449.9,2649.7
24-06-2021 5.30,0,303.2,535.9,102.5,499,10.6,0,437.6,2835
24-06-2021 6.00,0,341.6,554.5,105.4,498.9,13.5,0,438.5,3044.4
24-06-2021 6.30,0,356,561.1,105.5,501.1,57.2,0,407.1,3335.9
24-06-2021 7.00,0,378.2,546.3,104.2,499,148.1,0,416.9,3581.3
24-06-2021 7.30,20.9,428.1,540.1,103.6,499.9,53.6,0,428.7,3739
24-06-2021 8.00,21.1,445.9,558.3,105.5,498.4,218.3,0,469.2,3791.5
24-06-2021 8.30,20.7,421.2,537.2,103,499,210.5,0,502.2,3836.6
24-06-2021 9.00,21.1,413.4,552.1,105.5,498.8,125.9,0,599.1,3838.2
24-06-2021 9.30,11.6,333.2,543.8,103.7,497.6,187,0,626.1,3817.2
24-06-2021 10.00,0,354.9,535.3,102.9,498.6,14.6,0,665.8,3843.4
24-06-2021 10.30,0,419.6,543.9,104.6,397,77.6,0,781.5,3840.5
24-06-2021 11.00,0,477.3,554.4,105.4,446.3,14.5,26.5,908.5,3853
24-06-2021 11.30,0,505.6,550.2,105.4,513.7,10,29.5,996.5,3916.2
24-06-2021 12.00,0,500.4,535.3,102.1,511.7,10.4,49.5,1137.6,3932.7
24-06-2021 12.30,0,422.4,499.6,101.9,493.9,10,49.6,1255.9,3900.1
24-06-2021 13.00,0,362,483.7,101.6,368.8,10.2,28,1342.1,3848.8
24-06-2021 13.30,0,336.1,470.1,103.9,327.9,10,49.7,1460.1,3833.4
24-06-2021 14.00,0,336.6,363.6,104.2,328,10.1,49.7,1525.6,3834
24-06-2021 14.30,0,342.6,342.3,105.5,327.3,11.6,0,1616.6,3881.2
24-06-2021 15.00,0,365.6,420,104.7,437.1,9.9,0,1565,3887.6
24-06-2021 15.30,0,376.4,518.2,105.5,481,19.8,0,1571.7,3967.5
24-06-2021 16.00,11.5,404.8,486.3,103.4,479.3,20.2,0,1706.7,4042.7
24-06-2021 16.30,20.8,418.5,499.9,105.5,427.3,21.8,0,1687.5,4142.1
24-06-2021 17.00,11.2,415.5,477.2,101.1,427.6,20,0,1544.1,4103.3
24-06-2021 17.30,0,424,478.4,103,428.5,20.3,0,1665.7,4052.1
24-06-2021 18.00,0,429.5,451.6,104.2,427.5,20.1,0,1542.2,3949.2
24-06-2021 18.30,0,432.4,451.2,104.2,429.5,19.8,23.2,1553.8,3864.3
24-06-2021 19.00,0,443.6,465.9,105.5,339.8,27.4,0,1554.6,3779.6
24-06-2021 19.30,0,401.3,443.9,102.3,339.7,19.7,0,1547.3,3711.2
24-06-2021 20.00,0,331.4,427.7,105.3,343.3,28,0,1475.2,3614.1
24-06-2021 20.30,0,287,400.8,101.3,350.9,19.1,0,1476.8,3507.1
24-06-2021 21.00,0,309.6,378.9,105.7,329.9,29.9,0,1442,3416
24-06-2021 21.30,0,305.1,378,105.5,328.7,25.4,0,1368.5,3358.4
24-06-2021 22.00,0,267.8,332.3,102.8,328.6,0,0,1325.2,3204.9
24-06-2021 22.30,0,271.2,308.1,103.5,328.9,0,0,1387.5,3061
24-06-2021 23.00,0,247,281.7,105.5,329.1,0,0,1514.2,2913.1
24-06-2021 23.30,0,213.6,324,105.4,330.2,0,0,1427.8,2821.6
25-06-2021 0.00,0,202.4,286.1,79.4,329.9,0,0,1462.2,2741.8
