Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
29-06-2019 16.30,49.1,0,435.3,131.6,1270.7,60,0,866.7,3246.2
29-06-2019 17.00,42.4,0,442.4,132.7,1295.2,100.8,0,895.4,3258.7
29-06-2019 17.30,27.8,0,443,133.1,1296.3,105,0,928.4,3190.9
29-06-2019 18.00,26,0,437.3,130.9,1282.1,98.7,0,976.9,3162.5
29-06-2019 18.30,26,0,445,132.9,1298.8,106.5,0,1009,3075.7
29-06-2019 19.00,20.8,0,446,133.3,1310,108,0,1008,3022.7
29-06-2019 19.30,0,0,432.9,130.2,1272.6,59.8,0,1135.3,2972.3
29-06-2019 20.00,0,0,437,132.3,1273.5,18.4,0,1115.5,2920.8
29-06-2019 20.30,0,0,437.6,130.9,1136.4,20.1,0,1146.9,2843.8
29-06-2019 21.00,0,0,442,133.6,1101.4,16.7,0,1157.8,2800.4
29-06-2019 21.30,0,0,444,133.7,1103,14.9,0,1164,2857.1
29-06-2019 22.00,0,0,249.4,131.2,1134,12.4,0,1226.9,2797.1
29-06-2019 22.30,0,0,181.7,133,1133.5,0,0,1271,2690.3
29-06-2019 23.00,0,0,164.6,131.4,1080.9,0,0,1250.1,2604.7
29-06-2019 23.30,0,0,167.2,132.9,1080.1,0,0,1246.3,2513.4
30-06-2019 0.00,0,0,168.6,133.5,947.1,0,0,1205.8,2388.5
30-06-2019 0.30,0,0,172.5,133.6,806.9,0,0,1248.2,2306.3
30-06-2019 1.00,0,0,24.6,133.3,828.8,0,0,1300.3,2271.2
30-06-2019 1.30,0,0,0.4,133.5,680,0,0,1348.7,2239.1
30-06-2019 2.00,0,0,0.4,112,547.5,0,0,1407.9,2231.7
30-06-2019 2.30,0,0,0.4,90.1,568.1,0,0,1311.1,2196.1
30-06-2019 3.00,0,0,0.4,80.2,550.3,0,0,1213,2201.8
30-06-2019 3.30,0,0,0.6,48.1,568.9,0,0,1001.1,2155.2
30-06-2019 4.00,0,0,0.6,48.2,568,0,0,1025.3,2162.2
30-06-2019 4.30,0,0,0.6,49.9,590.8,0,0,1018.5,2108
30-06-2019 5.00,7.7,0,0.6,49.8,596.1,0,0,1070.6,2117.6
30-06-2019 5.30,26.9,0,0.6,50.3,615.9,0,0,1159.3,2186.8
30-06-2019 6.00,27.1,0,0.6,50.4,577,0,0,1122.7,2246.8
30-06-2019 6.30,26.3,0,0.6,49.3,565.9,27.1,0,1150.5,2350.2
30-06-2019 7.00,26.1,0,0.6,48.8,551.4,24.1,0,1359.6,2512.2
30-06-2019 7.30,26.3,0,0.5,88.3,616.8,25.1,0,1446.2,2640.2
30-06-2019 8.00,26.3,0,122,89.9,797.6,25.4,0,1492.7,2759.2
30-06-2019 8.30,26.3,0,179.7,90.5,937.5,27.6,0,1552.3,2906.3
30-06-2019 9.00,26.2,0,173.6,132.6,1014.5,26,0,1601.5,3004.8
30-06-2019 9.30,9.7,0,165.6,132.3,1076.2,20.5,0,1552.5,3074.6
30-06-2019 10.00,22.9,0,170.6,132.3,1053.7,22.1,0,1657.8,3115.8
30-06-2019 10.30,23.3,0,169.2,133,1016.1,21.3,0,1635.1,3152.3
30-06-2019 11.00,23.8,0,170.3,132.3,997.8,21.6,0,1699.6,3183.8
30-06-2019 11.30,23.7,0,173.6,132,964.9,67.2,0,1701.9,3188.1
30-06-2019 12.00,43.6,0,164.6,129.5,814.4,56.8,0,1746.7,3188.4
30-06-2019 12.30,44.1,0,166.6,131.1,522.9,20.1,0,1854,3138.6
30-06-2019 13.00,36.4,0,171.3,91.2,575.2,0,0,1894.8,3093.7
30-06-2019 13.30,25.6,0,178.3,91.3,592.1,0,0,1690.1,2994.7
30-06-2019 14.00,24.8,0,172.3,91.5,575.6,0,0,1788,2964.6
30-06-2019 14.30,24.6,0,169.9,91.3,569.9,0,0,1783.7,2947.7
30-06-2019 15.00,25.1,0,179.7,92.6,587.9,18.5,0,1820.1,2991.6
30-06-2019 15.30,33.5,0,165.6,90.5,557.1,15,0,2101.2,3040.3
30-06-2019 16.00,40.4,0,165.2,92.1,540.6,15.2,0,2076.2,3087.6
30-06-2019 16.30,49.5,0,178.3,47.7,586.8,102.5,0,2093.9,3124.9
30-06-2019 17.00,42.6,0,179.7,47.8,595.1,142.5,0,2086.8,3151
30-06-2019 17.30,29,0,180,47.6,596,142.4,0,2099.5,3124.7
30-06-2019 18.00,25.9,0,168.9,47.6,562.2,212.1,0,2080,3092.4
30-06-2019 18.30,26.6,0,176.3,47.5,585.9,217.8,0,1974.6,3040
30-06-2019 19.00,13.9,0,173.3,56.3,663.3,214.5,0,1832.4,2973.6
30-06-2019 19.30,0,0,173.6,90,760,121.6,0,1798.5,2956.2
30-06-2019 20.00,0,0,173.6,89.9,857.9,104.7,0,1628.5,2909.8
30-06-2019 20.30,0,0,165.6,132.2,889,100.2,0,1540.7,2838.3
30-06-2019 21.00,0,0,166.2,133.4,891.1,102,0,1507.6,2806.5
30-06-2019 21.30,0,0,174.3,133,908.2,104.4,0,1546.4,2868.5
30-06-2019 22.00,0,0,165.6,131.4,791.9,96.5,0,1486.6,2756
30-06-2019 22.30,0,0,165.6,131.4,499.8,18.8,0,1483.8,2599.4
30-06-2019 23.00,0,0,171.3,100.5,668.7,0,0,1451.2,2490.6
30-06-2019 23.30,0,0,164.9,100.2,653.4,0,0,1432.2,2401.2
01-07-2019 0.00,0,0,164.9,99.3,573.6,0,0,1480.4,2324.8
01-07-2019 0.30,0,0,171.6,99.7,559.4,0,0,1456.5,2229.5
01-07-2019 1.00,0,0,173.3,100.3,571.6,0,0,1402.8,2196.9
01-07-2019 1.30,0,0,0.5,101.2,603.5,0,0,1524.7,2198.1
01-07-2019 2.00,0,0,0.5,101.4,600.3,0,0,1437.6,2148.9
01-07-2019 2.30,0,0,0.5,99.9,559.6,0,0,1505,2148.5
01-07-2019 3.00,0,0,0.5,99.6,557.6,0,0,1510,2145.9
01-07-2019 3.30,0,0,0.5,101.3,585.5,0,0,1449.8,2172.7
01-07-2019 4.00,0,0,0.5,99.9,562.9,0,0,1495.5,2174.6
01-07-2019 4.30,0,0,0.5,100.9,576.3,0,0,1535.9,2161.6
01-07-2019 5.00,0,0,11.2,133,624.5,0,0,1641.6,2308
01-07-2019 5.30,26.2,0,210.5,133.7,657.8,0,0,1622.6,2536.6
01-07-2019 6.00,25.4,0,191.4,132.8,738.1,0,0,1622.1,2730.6
01-07-2019 6.30,25.2,0,164.6,130.8,1057.6,10.3,0,1539.3,2987.5
01-07-2019 7.00,26.2,0,170.9,133.5,1200.1,11.3,0,1519.3,3166.8
01-07-2019 7.30,26.6,0,178,134.6,1460,14,0,1491.4,3374.8
01-07-2019 8.00,26.4,0,344.7,135.1,1474.2,15.2,0,1417.2,3482.5
01-07-2019 8.30,25.7,0,325.9,132.2,1444,10.1,0,1401.7,3527.4
01-07-2019 9.00,25,0,278.6,130.4,1383.6,10.2,0,1348.5,3525.1
01-07-2019 9.30,0,0,168.2,133.2,1347.2,0,0,1365.8,3563.6
01-07-2019 10.00,0,0,165.6,131.7,1248.8,0,0,1290.4,3548.7
01-07-2019 10.30,0,0,178.3,134.6,1294.4,0,0,1142.7,3567.6
01-07-2019 11.00,0,0,177.7,134.4,1457.3,0,0,988.5,3564.1
01-07-2019 11.30,0,0,235.3,134.3,1488.3,9.1,0,978.4,3640.1
01-07-2019 12.00,22.4,0,217.6,132.9,1427.8,5.2,0,840,3611.7
01-07-2019 12.30,23.3,0,209.9,130.4,1402,5.2,0,835.7,3582.3
01-07-2019 13.00,29.4,0,267.6,132.8,1442.4,6.1,0,713.8,3570.6
01-07-2019 13.30,51.5,0,258.5,130.3,1415.6,5.1,0,680.2,3564
01-07-2019 14.00,50.9,0,255.5,130,1376.7,10.2,0,718.4,3546.3
01-07-2019 14.30,52.6,0,257.8,130,1282.7,10.4,0,672.3,3568.7
01-07-2019 15.00,80.9,0,293.1,134.3,1300.8,14.4,0,674.7,3548
01-07-2019 15.30,81.9,0,298.8,133.3,1441.6,16.7,0,760.4,3619.5
01-07-2019 16.00,94.6,0,284.7,132.9,1432.4,65.5,0,734.8,3645.7
01-07-2019 16.30,94.5,0,283.3,132.6,1433.8,65.1,0,660.7,3669.2
01-07-2019 17.00,94.9,0,285,133.5,1440.8,65.8,0,668.5,3641.1
01-07-2019 17.30,94.4,0,291.7,132.6,1426.6,108.6,0,636.1,3595.8
01-07-2019 18.00,95.3,0,310.5,133.5,1480.3,69.2,0,616.9,3502
01-07-2019 18.30,57.6,0,346.7,133,1461.2,119.7,0,574.5,3405.9
01-07-2019 19.00,41.1,0,334.3,133,1453,120.1,0,559.4,3338.5
01-07-2019 19.30,12.2,0,315.5,133.2,1459.7,103.4,0,504.9,3270.4
01-07-2019 20.00,0,0,325.3,133.7,1547.7,124.2,0,456.3,3230.7
01-07-2019 20.30,0,0,304.4,132.7,1476.8,114.3,0,487.9,3134
01-07-2019 21.00,0,0,303.4,133.2,1473.2,114,0,494.7,3071.6
01-07-2019 21.30,0,0,309.9,133,1502,68.8,0,519.1,3127.8
01-07-2019 22.00,0,0,310.5,131.8,1416.2,20.4,0,524.1,3014.1
01-07-2019 22.30,0,0,294.4,135.1,1437.7,15.9,0,455.9,2835.6
01-07-2019 23.00,0,0,267.7,135.4,1414.3,5,0,413.3,2690
01-07-2019 23.30,0,0,266.3,135.3,1418,0,0,366.6,2588.3
02-07-2019 0.00,0,0,274.4,135.2,1433.4,0,0,330.8,2499.9
02-07-2019 0.30,0,0,277.6,135.4,1475.3,0,0,307.9,2435.2
02-07-2019 1.00,0,0,279.9,135.8,1481.4,0,0,261.7,2374.9
02-07-2019 1.30,0,0,284,135.4,1495.8,0,0,253.9,2350.3
02-07-2019 2.00,0,0,286.3,135.7,1454.5,0,0,245.9,2326.9
02-07-2019 2.30,0,0,291,135.6,1448.7,0,0,227.9,2317.8
02-07-2019 3.00,0,0,291.2,135.8,1444.1,0,0,207.3,2308.6
02-07-2019 3.30,0,0,284.2,135.1,1458.3,0,0,220,2327
02-07-2019 4.00,0,0,283.3,134.3,1451.6,0,0,193.1,2311.8
02-07-2019 4.30,0,0,285.7,135,1455.6,0,0,175.3,2310.3
02-07-2019 5.00,26.2,0,284.4,136,1443.7,0,0,156.8,2410.8
02-07-2019 5.30,26,0,322.1,135,1527.6,0,0,147.6,2596.1
02-07-2019 6.00,26,0,363.5,134.9,1523.3,5.2,0,122.1,2811.2
02-07-2019 6.30,26.1,0,397.1,135.9,1473.3,13.5,0,89.5,3077.1
02-07-2019 7.00,25.5,0,424.6,132.7,1424.9,96.5,0,85.5,3276.8
02-07-2019 7.30,25.5,0,423.5,132.7,1422.3,58.5,0,93.8,3490.1
02-07-2019 8.00,25.9,0,433.9,134.1,1378.5,100.6,0,124,3580.7
02-07-2019 8.30,26.2,0,445.2,135.3,1413.7,105.2,0,110.1,3637.6
02-07-2019 9.00,26,0,405.4,135.2,1448.8,101.7,0,107,3628.2
02-07-2019 9.30,0,0,408.5,135.7,1478.8,65.1,0,111.6,3637.7
02-07-2019 10.00,0,0,415.2,135.5,1497.8,67.5,0,109.6,3656.8
02-07-2019 10.30,0,0,445.3,135.8,1500.8,68.8,0,108,3657.4
02-07-2019 11.00,0,0,446.9,135.9,1513.8,29.9,0,112.4,3660
02-07-2019 11.30,0,0,439.2,135.4,1542.5,25.6,0,111.1,3678
02-07-2019 12.00,0,0,436.5,135.7,1532.3,24.5,0,107.4,3668.1
02-07-2019 12.30,0,0,436.9,135.4,1533.7,0,0,111.9,3610.5
02-07-2019 13.00,0,0,438.2,135.3,1512.8,0,0,100.6,3580.8
02-07-2019 13.30,12.2,0,436.2,135.5,1567.9,0,0,107.7,3575
02-07-2019 14.00,23.7,0,423.8,133.4,1533.7,0,0,96.2,3570.5
02-07-2019 14.30,23.5,0,424.8,134,1527.9,0,0,107.7,3583.2
02-07-2019 15.00,38.1,0,424.1,133.8,1528.8,0,0,111.2,3602.7
02-07-2019 15.30,71.1,0,425.8,134.3,1533.9,0,0,113.7,3629.6
02-07-2019 16.00,71.5,0,428.8,135,1467.9,100.2,0,112,3682.7
02-07-2019 16.30,63.9,0,430.8,135.6,1479,148.2,0,123.2,3737.9
02-07-2019 17.00,75.9,0,423.8,133.5,1476.6,152.9,0,123.2,3730.1
02-07-2019 17.30,64.4,0,426.8,134.8,1438.4,139.2,0,138.7,3655.2
02-07-2019 18.00,49.2,0,431.5,135.2,1429,100.8,0,166.1,3562.4
02-07-2019 18.30,31,0,433.9,134.9,1448.7,100.6,0,164.1,3489.2
02-07-2019 19.00,26,0,430.5,135.6,1447.4,60.4,0,157,3406.7
02-07-2019 19.30,0,0,419.4,134.9,1454.8,60.2,0,146.3,3337.5
02-07-2019 20.00,0,0,410.7,134.7,1486.8,25.3,0,141,3284
02-07-2019 20.30,0,0,374.5,132.7,1464.4,20.4,0,145.4,3184
02-07-2019 21.00,0,0,381.9,134.1,1423.3,15,0,166.6,3108.9
02-07-2019 21.30,0,0,361.4,134.5,1490.1,15.4,0,186,3141.7
02-07-2019 22.00,0,0,343.3,131.9,1375.4,14.9,0,201.4,3024.3
02-07-2019 22.30,0,0,365.1,134.7,1388.6,16.9,0,205.8,2864.6
02-07-2019 23.00,0,0,377.6,132,1310.9,10.3,0,198.9,2711.5
02-07-2019 23.30,0,0,255.4,133.3,1314.7,0,0,222.3,2608.8
03-07-2019 0.00,0,0,201.5,133.4,1293.8,0,0,247.6,2510.8
03-07-2019 0.30,0,0,202.3,132.8,1219.8,0,0,245.6,2432.4
03-07-2019 1.00,0,0,214.1,135.4,1219.4,0,0,230.6,2364.7
03-07-2019 1.30,0,0,221.1,135.6,1315.8,0,0,231.7,2338.7
03-07-2019 2.00,0,0,209,135.4,1290.3,0,0,218.7,2319.3
03-07-2019 2.30,0,0,204.7,134.9,1275.8,0,0,211.7,2319.9
03-07-2019 3.00,0,0,200.7,135.5,1190.5,0,0,212.9,2303.3
03-07-2019 3.30,0,0,201.7,132.2,1159.4,0,0,187.2,2317.2
03-07-2019 4.00,0,0,211.3,134.7,1219.6,0,0,166.4,2288.6
03-07-2019 4.30,0,0,211.1,134.5,1313.7,0,0,162,2307.8
03-07-2019 5.00,0,0,220.3,134.7,1427.8,0,0,149.9,2422.5
03-07-2019 5.30,0,0,334.6,135.3,1525.8,0,0,141.1,2616.1
03-07-2019 6.00,0,0,353.4,134.8,1571.5,0,0,119.5,2824.2
03-07-2019 6.30,0,0,357.4,134.9,1605.9,0,0,91.6,3078.1
03-07-2019 7.00,0,0,376.5,134.6,1605.2,0,0,72.7,3279.6
03-07-2019 7.30,12.8,0,420.9,135,1619.7,0,0,62.2,3478.5
03-07-2019 8.00,23.8,0,452.9,134.6,1617.4,0,0,46.3,3581.3
03-07-2019 8.30,35.5,0,470.9,134.3,1589.3,0,0,47.5,3628.2
03-07-2019 9.00,42.3,0,465.4,135.1,1582.4,0,0,50.1,3622.7
03-07-2019 9.30,42.5,0,469.5,135,1591.6,0,0,45.1,3634.1
03-07-2019 10.00,44.2,0,468.3,134.5,1593.5,0,0,62.3,3660.1
03-07-2019 10.30,46.5,0,468.7,135,1595.2,0,0,71.8,3668.4
03-07-2019 11.00,49.6,0,470,135,1591.6,0,0,73.3,3659.8
03-07-2019 11.30,48.6,0,470.9,135.6,1596.2,0,0,76.1,3676.4
03-07-2019 12.00,53.6,0,459.4,134.5,1575.8,13.4,0,75.4,3679
03-07-2019 12.30,41.5,0,455.3,132.7,1560.8,20.5,0,66.2,3598.3
03-07-2019 13.00,32.2,0,457.8,133.6,1575.8,20.4,0,64.4,3593.9
03-07-2019 13.30,3,0,463.1,134.6,1563.2,20.7,0,79.2,3576.5
03-07-2019 14.00,0,0,466.1,134.6,1564.8,20.5,0,79.5,3575.2
03-07-2019 14.30,0,0,462.9,134.5,1560.7,20.9,0,88.4,3573.9
03-07-2019 15.00,0,0,464.5,134.9,1566.8,20.4,0,95.7,3578.8
03-07-2019 15.30,0,0,473.8,135.4,1591,24.5,0,109,3616.2
03-07-2019 16.00,0,0,471.9,135.5,1582.8,102.2,0,123,3660.4
03-07-2019 16.30,0,0,470.6,135.9,1580.1,165.4,0,143.4,3717.2
03-07-2019 17.00,0,0,462.6,134.8,1585.7,163,0,138.2,3703
03-07-2019 17.30,15.1,0,458.6,133.1,1516.4,160.8,0,160.6,3640.1
03-07-2019 18.00,15,0,465.4,135.4,1483.7,108.5,0,187.7,3540.8
03-07-2019 18.30,0,0,470.7,135.3,1513.6,21.7,0,180.6,3462.6
03-07-2019 19.00,0,0,452.2,134.8,1527.1,17.6,0,178.6,3379.7
03-07-2019 19.30,0,0,447.4,135.2,1542.9,16,0,184.5,3327.7
03-07-2019 20.00,0,0,444.8,135.2,1538.1,10.5,0,159.1,3278.1
03-07-2019 20.30,0,0,439,133.4,1492.3,10.8,0,166.5,3163.5
03-07-2019 21.00,0,0,440.6,133.7,1424.7,11.1,0,141.5,3115.8
03-07-2019 21.30,0,0,428.1,132,1357.4,10,0,151.1,3150.3
03-07-2019 22.00,0,0,422.4,132.3,1293.5,10.5,0,161.1,3026.8
03-07-2019 22.30,0,0,433.8,132,1319,10.3,0,140.6,2842.3
03-07-2019 23.00,0,0,387.9,133.6,1321.2,10.8,0,124.5,2698.6
03-07-2019 23.30,0,0,386.3,132.3,1325.2,0,0,129.6,2591.5
04-07-2019 0.00,0,0,386.5,133.2,1323.1,0,0,126.4,2500.5
04-07-2019 0.30,0,0,310.8,133.5,1334.6,0,0,135.7,2438.8
04-07-2019 1.00,0,0,273.8,134.6,1350,0,0,134.1,2396.3
04-07-2019 1.30,0,0,271.5,134.5,1339.1,0,0,137.1,2349.6
04-07-2019 2.00,0,0,266.1,132.8,1311.1,0,0,124.8,2323.1
04-07-2019 2.30,0,0,225.1,135.4,1236.1,0,0,121.6,2302.5
04-07-2019 3.00,0,0,232.3,135.7,1256.5,0,0,110.2,2303
04-07-2019 3.30,0,0,226.8,135.7,1303.8,0,0,99.8,2309.4
04-07-2019 4.00,0,0,231.2,135.8,1315.6,0,0,82,2288.9
04-07-2019 4.30,0,0,228.9,136.2,1363.4,0,0,98.5,2292
04-07-2019 5.00,0,0,242.5,136,1405.3,0,0,109.9,2394.7
04-07-2019 5.30,0,0,354,135.1,1428.5,0,0,82.4,2593.2
04-07-2019 6.00,0,0,349.5,134.6,1376.8,0,0,81.6,2796.1
04-07-2019 6.30,0,0,350.9,134.3,1380.2,10.7,0,76.2,3069.7
04-07-2019 7.00,0,0,359.7,135.3,1425.9,12.3,0,66.2,3271.2
04-07-2019 7.30,12.6,0,432.7,134.4,1470.2,20.7,0,47.6,3484.8
04-07-2019 8.00,23,0,442.9,136.3,1481.1,24.4,0,62,3586.7
04-07-2019 8.30,35.4,0,463.6,136.2,1509,24,0,62.4,3649
04-07-2019 9.00,42.9,0,457.6,135.7,1492.5,20.5,0,88.5,3646.3
04-07-2019 9.30,42.8,0,452.2,134.4,1469.4,20.1,0,104.3,3648.1
04-07-2019 10.00,42.8,0,453.4,135.6,1445.3,20.5,0,137.4,3659.5
04-07-2019 10.30,42.5,0,450.8,134.7,1434.6,20.5,0,174.2,3657.8
04-07-2019 11.00,42.5,0,448.8,133.3,1377.8,58.9,0,215.6,3658.9
04-07-2019 11.30,33.7,0,433.2,134,1352,88,0,206.1,3668
04-07-2019 12.00,18.9,0,385.4,134.6,1340.4,87.6,0,268.4,3673.3
04-07-2019 12.30,7.1,0,368.4,133.6,1334.8,14.7,0,285.4,3600.2
04-07-2019 13.00,0,0,384.1,136.1,1381.7,0,0,291.9,3590.3
04-07-2019 13.30,0,0,374.3,134.9,1354.1,0,0,339.1,3580.1
04-07-2019 14.00,0,0,346.5,135.4,1361.2,0,0,383.7,3580.4
04-07-2019 14.30,0,0,346.7,135.8,1355.4,0,0,397.7,3584.8
04-07-2019 15.00,0,0,343.1,134.7,1342.1,0,0,455.2,3602.8
04-07-2019 15.30,0,0,347.5,135.8,1365.1,0,0,484.3,3641.5
04-07-2019 16.00,15,0,347.9,135.9,1393.2,0,0,511.6,3678.1
04-07-2019 16.30,15.1,0,348.6,136.1,1422.1,0,0,549.8,3738
04-07-2019 17.00,15,0,347.3,135.8,1396.8,15.8,0,571.7,3733.5
04-07-2019 17.30,14.9,0,342.4,134.4,1386.9,95,0,559.8,3665.1
04-07-2019 18.00,14.8,0,343.9,136.1,1388.1,95.7,0,604.9,3592.9
04-07-2019 18.30,0,0,382.4,135.5,1445.4,104.5,0,548,3512.8
04-07-2019 19.00,0,0,386.8,135.7,1428.9,108.5,0,570.1,3444.4
04-07-2019 19.30,0,0,387.6,134.2,1433.4,138.7,0,510.6,3348.9
04-07-2019 20.00,0,0,383.3,136.1,1475.2,25.4,0,515.4,3292
04-07-2019 20.30,0,0,329.5,133.8,1489.5,21.1,0,490.9,3193.2
04-07-2019 21.00,0,0,314.4,134.3,1447.2,16,0,521,3116.4
04-07-2019 21.30,0,0,300.1,135.8,1472.5,18.5,0,520.3,3172.7
04-07-2019 22.00,0,0,295.7,135.1,1381,10.6,0,436.3,3016.4
04-07-2019 22.30,0,0,297.5,135.6,1378.2,10.5,0,426.4,2876.3
04-07-2019 23.00,0,0,213,135.6,1392.2,13,0,417.7,2714.8
04-07-2019 23.30,0,0,209,135.9,1361.7,12.7,0,360.8,2610.9
05-07-2019 0.00,0,0,220.2,135.2,1397,0,0,338.1,2518.4
05-07-2019 0.30,0,0,245.2,135.9,1398.7,0,0,336,2451.5
05-07-2019 1.00,0,0,208.4,134.5,1381,0,0,336.6,2395.3
05-07-2019 1.30,0,0,210,135.6,1367.2,0,0,341.4,2351.3
05-07-2019 2.00,0,0,213.1,135.2,1305.6,0,0,333.8,2339.7
05-07-2019 2.30,0,0,207.2,135.2,1276.7,0,0,364.7,2337.5
05-07-2019 3.00,0,0,212.6,134.5,1254.2,0,0,381.9,2333
05-07-2019 3.30,0,0,213.9,135.1,1324.1,0,0,373.8,2350.6
05-07-2019 4.00,0,0,209.4,135.4,1358.5,0,0,347.9,2339.3
05-07-2019 4.30,0,0,204,135.5,1348.9,0,0,317.3,2339.6
05-07-2019 5.00,0,0,209.2,135.5,1410.1,0,0,295.9,2427.6
05-07-2019 5.30,7.7,0,314.6,132.1,1422.8,0,0,276.9,2599.4
05-07-2019 6.00,26.2,0,363.7,135.6,1407,6.5,0,254.8,2819.4
05-07-2019 6.30,25.4,0,347.7,133.2,1410.7,20.1,0,252.5,3074.1
05-07-2019 7.00,38.4,0,350.6,134.5,1386.1,20.1,0,270.2,3280.7
05-07-2019 7.30,48.2,0,284,135.6,1414.5,128.2,0,284,3471.8
05-07-2019 8.00,49.4,0,282.4,134,1391.3,166.8,0,324.2,3610.4
05-07-2019 8.30,48.9,0,378.2,133.7,1380,0,0,364.5,3664.7
05-07-2019 9.00,51.2,0,467.3,134.6,1399.7,0,0,347.2,3647.1
05-07-2019 9.30,47.2,0,463.2,134.7,1392.3,0,0,373.8,3663.5
05-07-2019 10.00,47,0,463.8,134.9,1397.6,0,0,397.9,3675.7
05-07-2019 10.30,47.2,0,466.3,135.3,1437.5,0,0,350,3671.8
05-07-2019 11.00,47,0,464.8,134.6,1432.5,0,0,323.7,3682.6
05-07-2019 11.30,47.1,0,464.8,134.9,1464.6,0,0,308.2,3695.2
05-07-2019 12.00,34.1,0,459.6,132.4,1422.6,0,0,326.6,3690.1
05-07-2019 12.30,23.6,0,465.5,135.3,1371,0,0,306.3,3624.6
05-07-2019 13.00,3.2,0,457.9,134.3,1373.5,0,0,311.7,3599.4
05-07-2019 13.30,0,0,450.5,133.4,1351.5,0,0,347.2,3590.1
05-07-2019 14.00,0,0,383,135.3,1391.5,0,0,428.4,3588.9
05-07-2019 14.30,0,0,355.4,134.8,1376.6,23.5,0,399.4,3529.2
05-07-2019 15.00,25.9,0,382,135.2,1311.3,20.4,0,434.1,3508.7
05-07-2019 15.30,25.6,0,413.2,133.4,1193.8,20.1,0,480.8,3536.4
05-07-2019 16.00,25.9,0,426.9,135,1234,60.8,0,513.4,3543
05-07-2019 16.30,40.9,0,419.9,134.5,1269.2,59.3,0,574.6,3601.6
05-07-2019 17.00,40.8,0,423.9,134.7,1188.7,59.8,0,580.7,3588.2
05-07-2019 17.30,40.7,0,419.9,134.7,1183.9,60.6,0,653,3567.2
05-07-2019 18.00,40.6,0,418.9,134.7,1125,61.5,0,641.6,3481.1
05-07-2019 18.30,35.1,0,421.2,135.4,1119.1,60.7,0,591.6,3389.3
05-07-2019 19.00,13.7,0,412.9,132.1,1101.4,59.4,0,604.1,3312.7
05-07-2019 19.30,0,0,413.2,134.1,1103.5,59.1,0,571.3,3261.2
05-07-2019 20.00,0,0,428.6,89.8,1141.5,67.4,0,545.3,3210.5
05-07-2019 20.30,0,0,421.6,89.8,1155.3,59.9,0,530.4,3113.7
05-07-2019 21.00,0,0,416.5,89.6,1100.4,20.6,0,494.7,3056.1
05-07-2019 21.30,0,0,423.9,89.7,1111,21.6,0,481.1,3076.6
05-07-2019 22.00,0,0,409.8,86.6,1082.8,20.6,0,416.6,2964.7
05-07-2019 22.30,0,0,426.6,89.9,1145.3,23.9,0,401.6,2824.5
05-07-2019 23.00,0,0,430,90,1083.6,26.7,0,412.6,2714.5
05-07-2019 23.30,0,0,432.3,89.9,1063.7,13.8,0,414.2,2600.3
06-07-2019 0.00,0,0,427.9,89.6,1050.6,12.8,0,404.3,2509.4
06-07-2019 0.30,0,0,425.9,89.7,1048,11.6,0,412,2436.6
06-07-2019 1.00,0,0,427.2,89.9,1039.5,0,0,393.6,2370.2
06-07-2019 1.30,0,0,389.3,90.2,1007.5,0,0,360.2,2329.1
06-07-2019 2.00,0,0,391,90,1014.6,0,0,317.2,2282.7
06-07-2019 2.30,0,0,389.7,90,1005.4,0,0,325.3,2268.8
06-07-2019 3.00,0,0,398.1,90,1023.4,0,0,296.7,2251.8
06-07-2019 3.30,0,0,404.4,90.5,1042.2,0,0,277.1,2264.1
06-07-2019 4.00,0,0,314.9,89.9,996.4,0,0,291.7,2252.3
06-07-2019 4.30,0,0,293.7,87.7,894.8,0,0,300.5,2234.7
06-07-2019 5.00,0,0,319.6,90,951.8,2.6,0,255.4,2276.2
06-07-2019 5.30,0,0,437.6,89.9,1019.2,24.7,0,249.8,2360.3
06-07-2019 6.00,0,0,427.2,89.2,1062.6,20.1,0,211.9,2461.7
06-07-2019 6.30,0,0,431.6,90.8,1074.4,61.4,0,189.7,2615.7
06-07-2019 7.00,0,0,416.2,87.4,1135.5,58.2,0,171.3,2783.3
06-07-2019 7.30,0,0,439.3,90.4,1197,65.7,0,136.6,2946.9
06-07-2019 8.00,1.7,0,436,90,1298.4,59.6,0,135.6,3099.2
06-07-2019 8.30,12.2,0,436.6,90,1401.9,59.6,0,128.2,3217.7
06-07-2019 9.00,23.4,0,401.4,87.3,1395.1,45.7,0,125.8,3267.1
06-07-2019 9.30,35.9,0,413.1,89.8,1447.3,0,0,122,3314.3
06-07-2019 10.00,45.6,0,419.2,90.7,1462.5,0,0,79.4,3339.4
06-07-2019 10.30,45.6,0,418.5,90.5,1458,0,0,61.7,3357.6
06-07-2019 11.00,45.5,0,422.6,90.4,1468.3,0,0,45,3354.8
06-07-2019 11.30,45.6,0,417.2,90.4,1507.8,0,0,25.6,3361.5
06-07-2019 12.00,36.1,0,415.2,90.1,1476.8,0,0,23.9,3341.8
06-07-2019 12.30,23.5,0,405.8,91,1447.6,0,0,27.6,3298.5
06-07-2019 13.00,13,0,414.2,90,1417.9,0,0,30.1,3251.3
06-07-2019 13.30,0,0,409.5,90.1,1399.9,0,0,44.4,3207
06-07-2019 14.00,0,0,404.4,87.5,1338.3,0,0,63.1,3183.3
